county,precinct,office,district,candidate,party,votes,absentee,election_day
Westmoreland,0800 COOK TWP,State House,59.0,Mike Reese,REP,637,25,612
Westmoreland,0900 DELMONT BOROUGH,Straight Party,,Democratic,DEM,232,17,215
Westmoreland,0900 DELMONT BOROUGH,Straight Party,,Republican,REP,436,9,427
Westmoreland,0900 DELMONT BOROUGH,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,0900 DELMONT BOROUGH,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,0900 DELMONT BOROUGH,U.S. Senate,,Bob Casey Jr,DEM,494,24,470
Westmoreland,0900 DELMONT BOROUGH,U.S. Senate,,Lou Barletta,REP,686,19,666
Westmoreland,0900 DELMONT BOROUGH,U.S. Senate,,Neal Gale,GRN,7,0,7
Westmoreland,0900 DELMONT BOROUGH,U.S. Senate,,Dale R Kerns Jr,LN,14,0,14
Westmoreland,0900 DELMONT BOROUGH,Governor,,Tom Wolf,DEM,541,25,516
Westmoreland,0900 DELMONT BOROUGH,Governor,,Scott R Wagner,REP,647,18,627
Westmoreland,0900 DELMONT BOROUGH,Governor,,Paul Glover,GRN,6,0,6
Westmoreland,0900 DELMONT BOROUGH,Governor,,Ken V Krawchuk,LN,11,1,10
Westmoreland,0900 DELMONT BOROUGH,U.S. House,14.0,Bibiana Boerio,DEM,456,23,433
Westmoreland,0900 DELMONT BOROUGH,U.S. House,14.0,Guy Reschenthaler,REP,749,21,726
Westmoreland,0900 DELMONT BOROUGH,State House,57.0,Collin Warren,DEM,415,22,393
Westmoreland,0900 DELMONT BOROUGH,State House,57.0,Eric Nelson,REP,782,22,759
Westmoreland,1010 DERRY BOROUGH - 1st WARD,Straight Party,,Democratic,DEM,79,3,76
Westmoreland,1010 DERRY BOROUGH - 1st WARD,Straight Party,,Republican,REP,97,2,95
Westmoreland,1010 DERRY BOROUGH - 1st WARD,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,1010 DERRY BOROUGH - 1st WARD,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,1010 DERRY BOROUGH - 1st WARD,U.S. Senate,,Bob Casey Jr,DEM,147,6,141
Westmoreland,1010 DERRY BOROUGH - 1st WARD,U.S. Senate,,Lou Barletta,REP,146,3,143
Westmoreland,1010 DERRY BOROUGH - 1st WARD,U.S. Senate,,Neal Gale,GRN,2,0,2
Westmoreland,1010 DERRY BOROUGH - 1st WARD,U.S. Senate,,Dale R Kerns Jr,LN,5,0,5
Westmoreland,1010 DERRY BOROUGH - 1st WARD,Governor,,Tom Wolf,DEM,160,6,154
Westmoreland,1010 DERRY BOROUGH - 1st WARD,Governor,,Scott R Wagner,REP,139,3,136
Westmoreland,1010 DERRY BOROUGH - 1st WARD,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,1010 DERRY BOROUGH - 1st WARD,Governor,,Ken V Krawchuk,LN,3,0,3
Westmoreland,1010 DERRY BOROUGH - 1st WARD,U.S. House,13.0,Brent Ottaway,DEM,129,5,124
Westmoreland,1010 DERRY BOROUGH - 1st WARD,U.S. House,13.0,John Joyce,REP,166,4,162
Westmoreland,1010 DERRY BOROUGH - 1st WARD,State House,55.0,Joseph A Petrarca,DEM,225,7,218
Westmoreland,1020 DERRY BOROUGH - 2nd WARD,Straight Party,,Democratic,DEM,43,2,41
Westmoreland,1020 DERRY BOROUGH - 2nd WARD,Straight Party,,Republican,REP,66,0,66
Westmoreland,1020 DERRY BOROUGH - 2nd WARD,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,1020 DERRY BOROUGH - 2nd WARD,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,1020 DERRY BOROUGH - 2nd WARD,U.S. Senate,,Bob Casey Jr,DEM,76,4,71
Westmoreland,1020 DERRY BOROUGH - 2nd WARD,U.S. Senate,,Lou Barletta,REP,114,3,111
Westmoreland,1020 DERRY BOROUGH - 2nd WARD,U.S. Senate,,Neal Gale,GRN,2,0,2
Westmoreland,1020 DERRY BOROUGH - 2nd WARD,U.S. Senate,,Dale R Kerns Jr,LN,3,1,2
Westmoreland,1020 DERRY BOROUGH - 2nd WARD,Governor,,Tom Wolf,DEM,69,4,64
Westmoreland,1020 DERRY BOROUGH - 2nd WARD,Governor,,Scott R Wagner,REP,119,3,116
Westmoreland,1020 DERRY BOROUGH - 2nd WARD,Governor,,Paul Glover,GRN,4,0,4
Westmoreland,1020 DERRY BOROUGH - 2nd WARD,Governor,,Ken V Krawchuk,LN,2,1,1
Westmoreland,1020 DERRY BOROUGH - 2nd WARD,U.S. House,13.0,Brent Ottaway,DEM,64,4,59
Westmoreland,1020 DERRY BOROUGH - 2nd WARD,U.S. House,13.0,John Joyce,REP,127,4,123
Westmoreland,1020 DERRY BOROUGH - 2nd WARD,State House,55.0,Joseph A Petrarca,DEM,138,6,131
Westmoreland,1030 DERRY BOROUGH - 3rd WARD,Straight Party,,Democratic,DEM,26,1,25
Westmoreland,1030 DERRY BOROUGH - 3rd WARD,Straight Party,,Republican,REP,51,1,50
Westmoreland,1030 DERRY BOROUGH - 3rd WARD,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,1030 DERRY BOROUGH - 3rd WARD,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,1030 DERRY BOROUGH - 3rd WARD,U.S. Senate,,Bob Casey Jr,DEM,54,1,53
Westmoreland,1030 DERRY BOROUGH - 3rd WARD,U.S. Senate,,Lou Barletta,REP,83,1,82
Westmoreland,1030 DERRY BOROUGH - 3rd WARD,U.S. Senate,,Neal Gale,GRN,1,1,0
Westmoreland,1030 DERRY BOROUGH - 3rd WARD,U.S. Senate,,Dale R Kerns Jr,LN,2,0,2
Westmoreland,1030 DERRY BOROUGH - 3rd WARD,Governor,,Tom Wolf,DEM,58,1,57
Westmoreland,1030 DERRY BOROUGH - 3rd WARD,Governor,,Scott R Wagner,REP,82,1,81
Westmoreland,1030 DERRY BOROUGH - 3rd WARD,Governor,,Paul Glover,GRN,0,0,0
Westmoreland,1030 DERRY BOROUGH - 3rd WARD,Governor,,Ken V Krawchuk,LN,2,1,1
Westmoreland,1030 DERRY BOROUGH - 3rd WARD,U.S. House,13.0,Brent Ottaway,DEM,47,1,46
Westmoreland,1030 DERRY BOROUGH - 3rd WARD,U.S. House,13.0,John Joyce,REP,93,2,91
Westmoreland,1030 DERRY BOROUGH - 3rd WARD,State House,55.0,Joseph A Petrarca,DEM,100,2,98
Westmoreland,1040 DERRY BOROUGH - 4th WARD,Straight Party,,Democratic,DEM,44,1,43
Westmoreland,1040 DERRY BOROUGH - 4th WARD,Straight Party,,Republican,REP,55,0,55
Westmoreland,1040 DERRY BOROUGH - 4th WARD,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,1040 DERRY BOROUGH - 4th WARD,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,1040 DERRY BOROUGH - 4th WARD,U.S. Senate,,Bob Casey Jr,DEM,84,1,83
Westmoreland,1040 DERRY BOROUGH - 4th WARD,U.S. Senate,,Lou Barletta,REP,79,2,77
Westmoreland,1040 DERRY BOROUGH - 4th WARD,U.S. Senate,,Neal Gale,GRN,0,0,0
Westmoreland,1040 DERRY BOROUGH - 4th WARD,U.S. Senate,,Dale R Kerns Jr,LN,2,0,2
Westmoreland,1040 DERRY BOROUGH - 4th WARD,Governor,,Tom Wolf,DEM,88,1,87
Westmoreland,1040 DERRY BOROUGH - 4th WARD,Governor,,Scott R Wagner,REP,75,1,74
Westmoreland,1040 DERRY BOROUGH - 4th WARD,Governor,,Paul Glover,GRN,0,0,0
Westmoreland,1040 DERRY BOROUGH - 4th WARD,Governor,,Ken V Krawchuk,LN,3,1,2
Westmoreland,1040 DERRY BOROUGH - 4th WARD,U.S. House,13.0,Brent Ottaway,DEM,77,1,76
Westmoreland,1040 DERRY BOROUGH - 4th WARD,U.S. House,13.0,John Joyce,REP,87,2,85
Westmoreland,1040 DERRY BOROUGH - 4th WARD,State House,55.0,Joseph A Petrarca,DEM,122,3,119
Westmoreland,1103 DERRY TWP - ALTERS,Straight Party,,Democratic,DEM,75,3,72
Westmoreland,1103 DERRY TWP - ALTERS,Straight Party,,Republican,REP,232,10,222
Westmoreland,1103 DERRY TWP - ALTERS,Straight Party,,Green Party,GRN,2,0,2
Westmoreland,1103 DERRY TWP - ALTERS,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,1103 DERRY TWP - ALTERS,U.S. Senate,,Bob Casey Jr,DEM,156,5,151
Westmoreland,1103 DERRY TWP - ALTERS,U.S. Senate,,Lou Barletta,REP,345,9,336
Westmoreland,1103 DERRY TWP - ALTERS,U.S. Senate,,Neal Gale,GRN,3,0,3
Westmoreland,1103 DERRY TWP - ALTERS,U.S. Senate,,Dale R Kerns Jr,LN,6,1,5
Westmoreland,1103 DERRY TWP - ALTERS,Governor,,Tom Wolf,DEM,165,5,160
Westmoreland,1103 DERRY TWP - ALTERS,Governor,,Scott R Wagner,REP,342,9,333
Westmoreland,1103 DERRY TWP - ALTERS,Governor,,Paul Glover,GRN,4,0,4
Westmoreland,1103 DERRY TWP - ALTERS,Governor,,Ken V Krawchuk,LN,4,1,3
Westmoreland,1103 DERRY TWP - ALTERS,U.S. House,13.0,Brent Ottaway,DEM,142,4,138
Westmoreland,1103 DERRY TWP - ALTERS,U.S. House,13.0,John Joyce,REP,367,11,356
Westmoreland,1103 DERRY TWP - ALTERS,State House,55.0,Joseph A Petrarca,DEM,304,6,298
Westmoreland,1106 DERRY TWP - BRADENVILLE,Straight Party,,Democratic,DEM,83,2,81
Westmoreland,1106 DERRY TWP - BRADENVILLE,Straight Party,,Republican,REP,69,2,67
Westmoreland,1106 DERRY TWP - BRADENVILLE,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,1106 DERRY TWP - BRADENVILLE,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,1106 DERRY TWP - BRADENVILLE,U.S. Senate,,Bob Casey Jr,DEM,159,5,154
Westmoreland,1106 DERRY TWP - BRADENVILLE,U.S. Senate,,Lou Barletta,REP,125,6,119
Westmoreland,1106 DERRY TWP - BRADENVILLE,U.S. Senate,,Neal Gale,GRN,1,0,1
Westmoreland,1106 DERRY TWP - BRADENVILLE,U.S. Senate,,Dale R Kerns Jr,LN,0,0,0
Westmoreland,1106 DERRY TWP - BRADENVILLE,Governor,,Tom Wolf,DEM,159,5,154
Westmoreland,1106 DERRY TWP - BRADENVILLE,Governor,,Scott R Wagner,REP,123,6,117
Westmoreland,1106 DERRY TWP - BRADENVILLE,Governor,,Paul Glover,GRN,2,0,2
Westmoreland,1106 DERRY TWP - BRADENVILLE,Governor,,Ken V Krawchuk,LN,0,0,0
Westmoreland,1106 DERRY TWP - BRADENVILLE,U.S. House,13.0,Brent Ottaway,DEM,140,5,135
Westmoreland,1106 DERRY TWP - BRADENVILLE,U.S. House,13.0,John Joyce,REP,137,6,131
Westmoreland,1106 DERRY TWP - BRADENVILLE,State House,55.0,Joseph A Petrarca,DEM,215,9,206
Westmoreland,1109 DERRY TWP - COKEVILLE,Straight Party,,Democratic,DEM,86,1,85
Westmoreland,1109 DERRY TWP - COKEVILLE,Straight Party,,Republican,REP,116,4,112
Westmoreland,1109 DERRY TWP - COKEVILLE,Straight Party,,Green Party,GRN,1,0,1
Westmoreland,1109 DERRY TWP - COKEVILLE,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,1109 DERRY TWP - COKEVILLE,U.S. Senate,,Bob Casey Jr,DEM,138,1,137
Westmoreland,1109 DERRY TWP - COKEVILLE,U.S. Senate,,Lou Barletta,REP,163,5,158
Westmoreland,1109 DERRY TWP - COKEVILLE,U.S. Senate,,Neal Gale,GRN,1,0,1
Westmoreland,1109 DERRY TWP - COKEVILLE,U.S. Senate,,Dale R Kerns Jr,LN,6,0,6
Westmoreland,1109 DERRY TWP - COKEVILLE,Governor,,Tom Wolf,DEM,138,1,137
Westmoreland,1109 DERRY TWP - COKEVILLE,Governor,,Scott R Wagner,REP,167,5,162
Westmoreland,1109 DERRY TWP - COKEVILLE,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,1109 DERRY TWP - COKEVILLE,Governor,,Ken V Krawchuk,LN,3,0,3
Westmoreland,1109 DERRY TWP - COKEVILLE,U.S. House,13.0,Brent Ottaway,DEM,128,1,127
Westmoreland,1109 DERRY TWP - COKEVILLE,U.S. House,13.0,John Joyce,REP,178,5,173
Westmoreland,1109 DERRY TWP - COKEVILLE,State House,55.0,Joseph A Petrarca,DEM,222,2,220
Westmoreland,1112 DERRY TWP - COOPERSTOWN,Straight Party,,Democratic,DEM,157,3,154
Westmoreland,1112 DERRY TWP - COOPERSTOWN,Straight Party,,Republican,REP,207,4,203
Westmoreland,1112 DERRY TWP - COOPERSTOWN,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,1112 DERRY TWP - COOPERSTOWN,Straight Party,,Libertarian,LN,2,0,2
Westmoreland,1112 DERRY TWP - COOPERSTOWN,U.S. Senate,,Bob Casey Jr,DEM,296,6,290
Westmoreland,1112 DERRY TWP - COOPERSTOWN,U.S. Senate,,Lou Barletta,REP,352,8,344
Westmoreland,1112 DERRY TWP - COOPERSTOWN,U.S. Senate,,Neal Gale,GRN,1,0,1
Westmoreland,1112 DERRY TWP - COOPERSTOWN,U.S. Senate,,Dale R Kerns Jr,LN,5,2,3
Westmoreland,1112 DERRY TWP - COOPERSTOWN,Governor,,Tom Wolf,DEM,307,6,301
Westmoreland,1112 DERRY TWP - COOPERSTOWN,Governor,,Scott R Wagner,REP,343,10,333
Westmoreland,1112 DERRY TWP - COOPERSTOWN,Governor,,Paul Glover,GRN,2,0,2
Westmoreland,1112 DERRY TWP - COOPERSTOWN,Governor,,Ken V Krawchuk,LN,7,0,7
Westmoreland,1112 DERRY TWP - COOPERSTOWN,U.S. House,13.0,Brent Ottaway,DEM,260,6,254
Westmoreland,1112 DERRY TWP - COOPERSTOWN,U.S. House,13.0,John Joyce,REP,385,10,375
Westmoreland,1112 DERRY TWP - COOPERSTOWN,State House,55.0,Joseph A Petrarca,DEM,466,12,454
Westmoreland,1115 DERRY TWP - KINGSTON,Straight Party,,Democratic,DEM,42,0,42
Westmoreland,1115 DERRY TWP - KINGSTON,Straight Party,,Republican,REP,61,0,61
Westmoreland,1115 DERRY TWP - KINGSTON,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,1115 DERRY TWP - KINGSTON,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,1115 DERRY TWP - KINGSTON,U.S. Senate,,Bob Casey Jr,DEM,97,1,96
Westmoreland,1115 DERRY TWP - KINGSTON,U.S. Senate,,Lou Barletta,REP,96,1,94
Westmoreland,1115 DERRY TWP - KINGSTON,U.S. Senate,,Neal Gale,GRN,0,0,0
Westmoreland,1115 DERRY TWP - KINGSTON,U.S. Senate,,Dale R Kerns Jr,LN,1,0,1
Westmoreland,1115 DERRY TWP - KINGSTON,Governor,,Tom Wolf,DEM,96,1,95
Westmoreland,1115 DERRY TWP - KINGSTON,Governor,,Scott R Wagner,REP,96,1,94
Westmoreland,1115 DERRY TWP - KINGSTON,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,1115 DERRY TWP - KINGSTON,Governor,,Ken V Krawchuk,LN,2,0,2
Westmoreland,1115 DERRY TWP - KINGSTON,U.S. House,13.0,Brent Ottaway,DEM,86,1,85
Westmoreland,1115 DERRY TWP - KINGSTON,U.S. House,13.0,John Joyce,REP,99,1,97
Westmoreland,1115 DERRY TWP - KINGSTON,State House,55.0,Joseph A Petrarca,DEM,143,1,141
Westmoreland,1118 DERRY TWP - LOYALHANNA,Straight Party,,Democratic,DEM,81,4,77
Westmoreland,1118 DERRY TWP - LOYALHANNA,Straight Party,,Republican,REP,103,4,99
Westmoreland,1118 DERRY TWP - LOYALHANNA,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,1118 DERRY TWP - LOYALHANNA,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,1118 DERRY TWP - LOYALHANNA,U.S. Senate,,Bob Casey Jr,DEM,164,6,158
Westmoreland,1118 DERRY TWP - LOYALHANNA,U.S. Senate,,Lou Barletta,REP,189,5,183
Westmoreland,1118 DERRY TWP - LOYALHANNA,U.S. Senate,,Neal Gale,GRN,0,0,0
Westmoreland,1118 DERRY TWP - LOYALHANNA,U.S. Senate,,Dale R Kerns Jr,LN,1,0,1
Westmoreland,1118 DERRY TWP - LOYALHANNA,Governor,,Tom Wolf,DEM,166,6,160
Westmoreland,1118 DERRY TWP - LOYALHANNA,Governor,,Scott R Wagner,REP,184,5,179
Westmoreland,1118 DERRY TWP - LOYALHANNA,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,1118 DERRY TWP - LOYALHANNA,Governor,,Ken V Krawchuk,LN,5,0,5
Westmoreland,1118 DERRY TWP - LOYALHANNA,U.S. House,13.0,Brent Ottaway,DEM,147,5,142
Westmoreland,1118 DERRY TWP - LOYALHANNA,U.S. House,13.0,John Joyce,REP,204,6,197
Westmoreland,1118 DERRY TWP - LOYALHANNA,State House,55.0,Joseph A Petrarca,DEM,243,6,237
Westmoreland,1121 DERRY TWP - MILLWOOD,Straight Party,,Democratic,DEM,80,1,79
Westmoreland,1121 DERRY TWP - MILLWOOD,Straight Party,,Republican,REP,161,7,154
Westmoreland,1121 DERRY TWP - MILLWOOD,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,1121 DERRY TWP - MILLWOOD,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,1121 DERRY TWP - MILLWOOD,U.S. Senate,,Bob Casey Jr,DEM,162,4,158
Westmoreland,1121 DERRY TWP - MILLWOOD,U.S. Senate,,Lou Barletta,REP,237,11,226
Westmoreland,1121 DERRY TWP - MILLWOOD,U.S. Senate,,Neal Gale,GRN,2,0,2
Westmoreland,1121 DERRY TWP - MILLWOOD,U.S. Senate,,Dale R Kerns Jr,LN,5,0,5
Westmoreland,1121 DERRY TWP - MILLWOOD,Governor,,Tom Wolf,DEM,166,4,162
Westmoreland,1121 DERRY TWP - MILLWOOD,Governor,,Scott R Wagner,REP,238,11,227
Westmoreland,1121 DERRY TWP - MILLWOOD,Governor,,Paul Glover,GRN,3,0,3
Westmoreland,1121 DERRY TWP - MILLWOOD,Governor,,Ken V Krawchuk,LN,1,0,1
Westmoreland,1121 DERRY TWP - MILLWOOD,U.S. House,13.0,Brent Ottaway,DEM,134,4,130
Westmoreland,1121 DERRY TWP - MILLWOOD,U.S. House,13.0,John Joyce,REP,260,10,250
Westmoreland,1121 DERRY TWP - MILLWOOD,State House,55.0,Joseph A Petrarca,DEM,284,8,276
Westmoreland,1124 DERRY TWP - NEW DERRY,Straight Party,,Democratic,DEM,149,6,143
Westmoreland,1124 DERRY TWP - NEW DERRY,Straight Party,,Republican,REP,239,10,229
Westmoreland,1124 DERRY TWP - NEW DERRY,Straight Party,,Green Party,GRN,1,0,1
Westmoreland,1124 DERRY TWP - NEW DERRY,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,1124 DERRY TWP - NEW DERRY,U.S. Senate,,Bob Casey Jr,DEM,274,5,269
Westmoreland,1124 DERRY TWP - NEW DERRY,U.S. Senate,,Lou Barletta,REP,410,13,397
Westmoreland,1124 DERRY TWP - NEW DERRY,U.S. Senate,,Neal Gale,GRN,4,0,4
Westmoreland,1124 DERRY TWP - NEW DERRY,U.S. Senate,,Dale R Kerns Jr,LN,2,0,2
Westmoreland,1124 DERRY TWP - NEW DERRY,Governor,,Tom Wolf,DEM,294,5,289
Westmoreland,1124 DERRY TWP - NEW DERRY,Governor,,Scott R Wagner,REP,387,13,374
Westmoreland,1124 DERRY TWP - NEW DERRY,Governor,,Paul Glover,GRN,3,0,3
Westmoreland,1124 DERRY TWP - NEW DERRY,Governor,,Ken V Krawchuk,LN,5,0,5
Westmoreland,1124 DERRY TWP - NEW DERRY,U.S. House,13.0,Brent Ottaway,DEM,246,5,241
Westmoreland,1124 DERRY TWP - NEW DERRY,U.S. House,13.0,John Joyce,REP,435,13,422
Westmoreland,1124 DERRY TWP - NEW DERRY,State House,55.0,Joseph A Petrarca,DEM,483,7,476
Westmoreland,1127 DERRY TWP - PEANUT,Straight Party,,Democratic,DEM,76,11,65
Westmoreland,1127 DERRY TWP - PEANUT,Straight Party,,Republican,REP,104,1,103
Westmoreland,1127 DERRY TWP - PEANUT,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,1127 DERRY TWP - PEANUT,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,1127 DERRY TWP - PEANUT,U.S. Senate,,Bob Casey Jr,DEM,154,11,143
Westmoreland,1127 DERRY TWP - PEANUT,U.S. Senate,,Lou Barletta,REP,173,3,170
Westmoreland,1127 DERRY TWP - PEANUT,U.S. Senate,,Neal Gale,GRN,0,0,0
Westmoreland,1127 DERRY TWP - PEANUT,U.S. Senate,,Dale R Kerns Jr,LN,5,0,5
Westmoreland,1127 DERRY TWP - PEANUT,Governor,,Tom Wolf,DEM,162,11,151
Westmoreland,1127 DERRY TWP - PEANUT,Governor,,Scott R Wagner,REP,166,3,163
Westmoreland,1127 DERRY TWP - PEANUT,Governor,,Paul Glover,GRN,2,0,2
Westmoreland,1127 DERRY TWP - PEANUT,Governor,,Ken V Krawchuk,LN,4,0,4
Westmoreland,1127 DERRY TWP - PEANUT,U.S. House,13.0,Brent Ottaway,DEM,135,11,124
Westmoreland,1127 DERRY TWP - PEANUT,U.S. House,13.0,John Joyce,REP,190,3,187
Westmoreland,1127 DERRY TWP - PEANUT,State House,55.0,Joseph A Petrarca,DEM,231,12,219
Westmoreland,1130 DERRY TWP - SAXMAN,Straight Party,,Democratic,DEM,124,2,122
Westmoreland,1130 DERRY TWP - SAXMAN,Straight Party,,Republican,REP,137,2,135
Westmoreland,1130 DERRY TWP - SAXMAN,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,1130 DERRY TWP - SAXMAN,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,1130 DERRY TWP - SAXMAN,U.S. Senate,,Bob Casey Jr,DEM,224,4,220
Westmoreland,1130 DERRY TWP - SAXMAN,U.S. Senate,,Lou Barletta,REP,234,5,229
Westmoreland,1130 DERRY TWP - SAXMAN,U.S. Senate,,Neal Gale,GRN,2,0,2
Westmoreland,1130 DERRY TWP - SAXMAN,U.S. Senate,,Dale R Kerns Jr,LN,4,0,4
Westmoreland,1130 DERRY TWP - SAXMAN,Governor,,Tom Wolf,DEM,229,3,226
Westmoreland,1130 DERRY TWP - SAXMAN,Governor,,Scott R Wagner,REP,232,5,227
Westmoreland,1130 DERRY TWP - SAXMAN,Governor,,Paul Glover,GRN,2,0,2
Westmoreland,1130 DERRY TWP - SAXMAN,Governor,,Ken V Krawchuk,LN,6,1,5
Westmoreland,1130 DERRY TWP - SAXMAN,U.S. House,13.0,Brent Ottaway,DEM,206,3,203
Westmoreland,1130 DERRY TWP - SAXMAN,U.S. House,13.0,John Joyce,REP,256,6,250
Westmoreland,1130 DERRY TWP - SAXMAN,State House,55.0,Joseph A Petrarca,DEM,340,6,334
Westmoreland,1133 DERRY TWP - SCALP LEVEL,Straight Party,,Democratic,DEM,51,2,49
Westmoreland,1133 DERRY TWP - SCALP LEVEL,Straight Party,,Republican,REP,94,0,94
Westmoreland,1133 DERRY TWP - SCALP LEVEL,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,1133 DERRY TWP - SCALP LEVEL,Straight Party,,Libertarian,LN,0,0,0
Westmoreland,1133 DERRY TWP - SCALP LEVEL,U.S. Senate,,Bob Casey Jr,DEM,100,5,95
Westmoreland,1133 DERRY TWP - SCALP LEVEL,U.S. Senate,,Lou Barletta,REP,170,3,167
Westmoreland,1133 DERRY TWP - SCALP LEVEL,U.S. Senate,,Neal Gale,GRN,1,0,1
Westmoreland,1133 DERRY TWP - SCALP LEVEL,U.S. Senate,,Dale R Kerns Jr,LN,4,0,4
Westmoreland,1133 DERRY TWP - SCALP LEVEL,Governor,,Tom Wolf,DEM,104,5,99
Westmoreland,1133 DERRY TWP - SCALP LEVEL,Governor,,Scott R Wagner,REP,167,3,164
Westmoreland,1133 DERRY TWP - SCALP LEVEL,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,1133 DERRY TWP - SCALP LEVEL,Governor,,Ken V Krawchuk,LN,4,0,4
Westmoreland,1133 DERRY TWP - SCALP LEVEL,U.S. House,13.0,Brent Ottaway,DEM,90,5,85
Westmoreland,1133 DERRY TWP - SCALP LEVEL,U.S. House,13.0,John Joyce,REP,181,3,178
Westmoreland,1133 DERRY TWP - SCALP LEVEL,State House,55.0,Joseph A Petrarca,DEM,190,6,184
Westmoreland,1136 DERRY TWP - SIMPSONS,Straight Party,,Democratic,DEM,42,2,40
Westmoreland,1136 DERRY TWP - SIMPSONS,Straight Party,,Republican,REP,142,6,136
Westmoreland,1136 DERRY TWP - SIMPSONS,Straight Party,,Green Party,GRN,0,0,0
Westmoreland,1136 DERRY TWP - SIMPSONS,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,1136 DERRY TWP - SIMPSONS,U.S. Senate,,Bob Casey Jr,DEM,95,2,93
Westmoreland,1136 DERRY TWP - SIMPSONS,U.S. Senate,,Lou Barletta,REP,204,10,194
Westmoreland,1136 DERRY TWP - SIMPSONS,U.S. Senate,,Neal Gale,GRN,0,0,0
Westmoreland,1136 DERRY TWP - SIMPSONS,U.S. Senate,,Dale R Kerns Jr,LN,7,0,7
Westmoreland,1136 DERRY TWP - SIMPSONS,Governor,,Tom Wolf,DEM,94,2,92
Westmoreland,1136 DERRY TWP - SIMPSONS,Governor,,Scott R Wagner,REP,207,10,197
Westmoreland,1136 DERRY TWP - SIMPSONS,Governor,,Paul Glover,GRN,1,0,1
Westmoreland,1136 DERRY TWP - SIMPSONS,Governor,,Ken V Krawchuk,LN,6,0,6
Westmoreland,1136 DERRY TWP - SIMPSONS,U.S. House,13.0,Brent Ottaway,DEM,79,2,77
Westmoreland,1136 DERRY TWP - SIMPSONS,U.S. House,13.0,John Joyce,REP,226,10,216
Westmoreland,1136 DERRY TWP - SIMPSONS,State House,55.0,Joseph A Petrarca,DEM,181,6,175
Westmoreland,1139 DERRY TWP - TORRANCE,Straight Party,,Democratic,DEM,20,6,14
Westmoreland,1139 DERRY TWP - TORRANCE,Straight Party,,Republican,REP,39,6,33
Westmoreland,1139 DERRY TWP - TORRANCE,Straight Party,,Green Party,GRN,1,0,1
Westmoreland,1139 DERRY TWP - TORRANCE,Straight Party,,Libertarian,LN,1,0,1
Westmoreland,1139 DERRY TWP - TORRANCE,U.S. Senate,,Bob Casey Jr,DEM,35,7,28
Westmoreland,1139 DERRY TWP - TORRANCE,U.S. Senate,,Lou Barletta,REP,50,9,41
Westmoreland,1139 DERRY TWP - TORRANCE,U.S. Senate,,Neal Gale,GRN,3,2,1
Westmoreland,1139 DERRY TWP - TORRANCE,U.S. Senate,,Dale R Kerns Jr,LN,2,1,1
Westmoreland,1139 DERRY TWP - TORRANCE,Governor,,Tom Wolf,DEM,38,7,31
Westmoreland,1139 DERRY TWP - TORRANCE,Governor,,Scott R Wagner,REP,46,7,39
Westmoreland,1139 DERRY TWP - TORRANCE,Governor,,Paul Glover,GRN,3,2,1
Westmoreland,1139 DERRY TWP - TORRANCE,Governor,,Ken V Krawchuk,LN,4,3,1
Westmoreland,1139 DERRY TWP - TORRANCE,U.S. House,13.0,Brent Ottaway,DEM,35,8,27
Westmoreland,1139 DERRY TWP - TORRANCE,U.S. House,13.0,John Joyce,REP,54,11,43
Westmoreland,1139 DERRY TWP - TORRANCE,State House,55.0,Joseph A Petrarca,DEM,49,9,40
Westmoreland,1200 DONEGAL BOROUGH,Straight Party,,Democratic,DEM,16,1,15
Westmoreland,1200 DONEGAL BOROUGH,Straight Party,,Republican,REP,13,1,12
