county,precinct,office,district,candidate,party,votes,absentee,election_day
Butler County,3820 NEW KENSINGTON - 2,State House,33.0,Joshua R Nulph,REP,30,1,29
Butler County,3831 NEW KENSINGTON - 3-1,Straight Party,,Democratic,DEM,107,1,106
Butler County,3831 NEW KENSINGTON - 3-1,Straight Party,,Republican,REP,46,3,43
Butler County,3831 NEW KENSINGTON - 3-1,Straight Party,,Green Party,GRN,0,0,0
Butler County,3831 NEW KENSINGTON - 3-1,Straight Party,,Libertarian,LN,1,0,1
Butler County,3831 NEW KENSINGTON - 3-1,U.S. Senate,,Bob Casey Jr,DEM,172,4,168
Butler County,3831 NEW KENSINGTON - 3-1,U.S. Senate,,Lou Barletta,REP,86,5,81
Butler County,3831 NEW KENSINGTON - 3-1,U.S. Senate,,Neal Gale,GRN,5,0,5
Butler County,3831 NEW KENSINGTON - 3-1,U.S. Senate,,Dale R Kerns Jr,LN,3,0,3
Butler County,3831 NEW KENSINGTON - 3-1,Governor,,Tom Wolf,DEM,178,3,175
Butler County,3831 NEW KENSINGTON - 3-1,Governor,,Scott R Wagner,REP,81,5,76
Butler County,3831 NEW KENSINGTON - 3-1,Governor,,Paul Glover,GRN,3,0,3
Butler County,3831 NEW KENSINGTON - 3-1,Governor,,Ken V Krawchuk,LN,4,0,4
Butler County,3831 NEW KENSINGTON - 3-1,U.S. House,14.0,Bibiana Boerio,DEM,165,3,162
Butler County,3831 NEW KENSINGTON - 3-1,U.S. House,14.0,Guy Reschenthaler,REP,98,6,92
Butler County,3831 NEW KENSINGTON - 3-1,State House,33.0,Frank Dermody,DEM,172,3,169
Butler County,3831 NEW KENSINGTON - 3-1,State House,33.0,Joshua R Nulph,REP,93,6,87
Butler County,3832 NEW KENSINGTON - 3-2,Straight Party,,Democratic,DEM,94,2,92
Butler County,3832 NEW KENSINGTON - 3-2,Straight Party,,Republican,REP,78,0,78
Butler County,3832 NEW KENSINGTON - 3-2,Straight Party,,Green Party,GRN,0,0,0
Butler County,3832 NEW KENSINGTON - 3-2,Straight Party,,Libertarian,LN,0,0,0
Butler County,3832 NEW KENSINGTON - 3-2,U.S. Senate,,Bob Casey Jr,DEM,172,6,166
Butler County,3832 NEW KENSINGTON - 3-2,U.S. Senate,,Lou Barletta,REP,118,2,116
Butler County,3832 NEW KENSINGTON - 3-2,U.S. Senate,,Neal Gale,GRN,2,0,2
Butler County,3832 NEW KENSINGTON - 3-2,U.S. Senate,,Dale R Kerns Jr,LN,0,0,0
Butler County,3832 NEW KENSINGTON - 3-2,Governor,,Tom Wolf,DEM,170,7,163
Butler County,3832 NEW KENSINGTON - 3-2,Governor,,Scott R Wagner,REP,122,1,121
Butler County,3832 NEW KENSINGTON - 3-2,Governor,,Paul Glover,GRN,2,0,2
Butler County,3832 NEW KENSINGTON - 3-2,Governor,,Ken V Krawchuk,LN,1,0,1
Butler County,3832 NEW KENSINGTON - 3-2,U.S. House,14.0,Bibiana Boerio,DEM,138,3,135
Butler County,3832 NEW KENSINGTON - 3-2,U.S. House,14.0,Guy Reschenthaler,REP,156,5,151
Butler County,3832 NEW KENSINGTON - 3-2,State House,33.0,Frank Dermody,DEM,159,6,153
Butler County,3832 NEW KENSINGTON - 3-2,State House,33.0,Joshua R Nulph,REP,134,2,132
Butler County,3833 NEW KENSINGTON - 3-3,Straight Party,,Democratic,DEM,96,6,90
Butler County,3833 NEW KENSINGTON - 3-3,Straight Party,,Republican,REP,86,2,84
Butler County,3833 NEW KENSINGTON - 3-3,Straight Party,,Green Party,GRN,0,0,0
Butler County,3833 NEW KENSINGTON - 3-3,Straight Party,,Libertarian,LN,2,0,2
Butler County,3833 NEW KENSINGTON - 3-3,U.S. Senate,,Bob Casey Jr,DEM,158,7,151
Butler County,3833 NEW KENSINGTON - 3-3,U.S. Senate,,Lou Barletta,REP,137,2,135
Butler County,3833 NEW KENSINGTON - 3-3,U.S. Senate,,Neal Gale,GRN,0,0,0
Butler County,3833 NEW KENSINGTON - 3-3,U.S. Senate,,Dale R Kerns Jr,LN,7,0,7
Butler County,3833 NEW KENSINGTON - 3-3,Governor,,Tom Wolf,DEM,158,7,151
Butler County,3833 NEW KENSINGTON - 3-3,Governor,,Scott R Wagner,REP,139,2,137
Butler County,3833 NEW KENSINGTON - 3-3,Governor,,Paul Glover,GRN,1,0,1
Butler County,3833 NEW KENSINGTON - 3-3,Governor,,Ken V Krawchuk,LN,5,0,5
Butler County,3833 NEW KENSINGTON - 3-3,U.S. House,14.0,Bibiana Boerio,DEM,131,6,125
Butler County,3833 NEW KENSINGTON - 3-3,U.S. House,14.0,Guy Reschenthaler,REP,168,2,166
Butler County,3833 NEW KENSINGTON - 3-3,State House,33.0,Frank Dermody,DEM,143,7,136
Butler County,3833 NEW KENSINGTON - 3-3,State House,33.0,Joshua R Nulph,REP,164,2,162
Butler County,3834 NEW KENSINGTON - 3-4,Straight Party,,Democratic,DEM,104,9,95
Butler County,3834 NEW KENSINGTON - 3-4,Straight Party,,Republican,REP,86,2,84
Butler County,3834 NEW KENSINGTON - 3-4,Straight Party,,Green Party,GRN,0,0,0
Butler County,3834 NEW KENSINGTON - 3-4,Straight Party,,Libertarian,LN,1,0,1
Butler County,3834 NEW KENSINGTON - 3-4,U.S. Senate,,Bob Casey Jr,DEM,180,10,170
Butler County,3834 NEW KENSINGTON - 3-4,U.S. Senate,,Lou Barletta,REP,144,3,141
Butler County,3834 NEW KENSINGTON - 3-4,U.S. Senate,,Neal Gale,GRN,4,0,4
Butler County,3834 NEW KENSINGTON - 3-4,U.S. Senate,,Dale R Kerns Jr,LN,8,0,8
Butler County,3834 NEW KENSINGTON - 3-4,Governor,,Tom Wolf,DEM,197,10,187
Butler County,3834 NEW KENSINGTON - 3-4,Governor,,Scott R Wagner,REP,136,3,133
Butler County,3834 NEW KENSINGTON - 3-4,Governor,,Paul Glover,GRN,3,0,3
Butler County,3834 NEW KENSINGTON - 3-4,Governor,,Ken V Krawchuk,LN,4,0,4
Butler County,3834 NEW KENSINGTON - 3-4,U.S. House,14.0,Bibiana Boerio,DEM,174,10,164
Butler County,3834 NEW KENSINGTON - 3-4,U.S. House,14.0,Guy Reschenthaler,REP,160,3,157
Butler County,3834 NEW KENSINGTON - 3-4,State House,33.0,Frank Dermody,DEM,197,10,187
Butler County,3834 NEW KENSINGTON - 3-4,State House,33.0,Joshua R Nulph,REP,143,3,140
Butler County,3841 NEW KENSINGTON - 4-1,Straight Party,,Democratic,DEM,80,0,80
Butler County,3841 NEW KENSINGTON - 4-1,Straight Party,,Republican,REP,23,1,22
Butler County,3841 NEW KENSINGTON - 4-1,Straight Party,,Green Party,GRN,1,0,1
Butler County,3841 NEW KENSINGTON - 4-1,Straight Party,,Libertarian,LN,1,0,1
Butler County,3841 NEW KENSINGTON - 4-1,U.S. Senate,,Bob Casey Jr,DEM,114,1,113
Butler County,3841 NEW KENSINGTON - 4-1,U.S. Senate,,Lou Barletta,REP,46,1,45
Butler County,3841 NEW KENSINGTON - 4-1,U.S. Senate,,Neal Gale,GRN,1,0,1
Butler County,3841 NEW KENSINGTON - 4-1,U.S. Senate,,Dale R Kerns Jr,LN,4,0,4
Butler County,3841 NEW KENSINGTON - 4-1,Governor,,Tom Wolf,DEM,115,1,114
Butler County,3841 NEW KENSINGTON - 4-1,Governor,,Scott R Wagner,REP,46,1,45
Butler County,3841 NEW KENSINGTON - 4-1,Governor,,Paul Glover,GRN,1,0,1
Butler County,3841 NEW KENSINGTON - 4-1,Governor,,Ken V Krawchuk,LN,2,0,2
Butler County,3841 NEW KENSINGTON - 4-1,U.S. House,14.0,Bibiana Boerio,DEM,108,1,107
Butler County,3841 NEW KENSINGTON - 4-1,U.S. House,14.0,Guy Reschenthaler,REP,56,1,55
Butler County,3841 NEW KENSINGTON - 4-1,State House,33.0,Frank Dermody,DEM,115,1,114
Butler County,3841 NEW KENSINGTON - 4-1,State House,33.0,Joshua R Nulph,REP,48,1,47
Butler County,3842 NEW KENSINGTON - 4-2,Straight Party,,Democratic,DEM,190,10,179
Butler County,3842 NEW KENSINGTON - 4-2,Straight Party,,Republican,REP,143,3,140
Butler County,3842 NEW KENSINGTON - 4-2,Straight Party,,Green Party,GRN,0,0,0
Butler County,3842 NEW KENSINGTON - 4-2,Straight Party,,Libertarian,LN,2,0,2
Butler County,3842 NEW KENSINGTON - 4-2,U.S. Senate,,Bob Casey Jr,DEM,350,15,334
Butler County,3842 NEW KENSINGTON - 4-2,U.S. Senate,,Lou Barletta,REP,241,3,238
Butler County,3842 NEW KENSINGTON - 4-2,U.S. Senate,,Neal Gale,GRN,5,0,5
Butler County,3842 NEW KENSINGTON - 4-2,U.S. Senate,,Dale R Kerns Jr,LN,7,0,7
Butler County,3842 NEW KENSINGTON - 4-2,Governor,,Tom Wolf,DEM,357,15,342
Butler County,3842 NEW KENSINGTON - 4-2,Governor,,Scott R Wagner,REP,238,3,235
Butler County,3842 NEW KENSINGTON - 4-2,Governor,,Paul Glover,GRN,5,0,5
Butler County,3842 NEW KENSINGTON - 4-2,Governor,,Ken V Krawchuk,LN,7,0,7
Butler County,3842 NEW KENSINGTON - 4-2,U.S. House,14.0,Bibiana Boerio,DEM,327,12,314
Butler County,3842 NEW KENSINGTON - 4-2,U.S. House,14.0,Guy Reschenthaler,REP,271,6,265
Butler County,3842 NEW KENSINGTON - 4-2,State House,33.0,Frank Dermody,DEM,328,13,315
Butler County,3842 NEW KENSINGTON - 4-2,State House,33.0,Joshua R Nulph,REP,275,5,270
Butler County,3843 NEW KENSINGTON - 4-3,Straight Party,,Democratic,DEM,124,2,122
Butler County,3843 NEW KENSINGTON - 4-3,Straight Party,,Republican,REP,128,4,124
Butler County,3843 NEW KENSINGTON - 4-3,Straight Party,,Green Party,GRN,0,0,0
Butler County,3843 NEW KENSINGTON - 4-3,Straight Party,,Libertarian,LN,0,0,0
Butler County,3843 NEW KENSINGTON - 4-3,U.S. Senate,,Bob Casey Jr,DEM,207,2,205
Butler County,3843 NEW KENSINGTON - 4-3,U.S. Senate,,Lou Barletta,REP,193,6,187
Butler County,3843 NEW KENSINGTON - 4-3,U.S. Senate,,Neal Gale,GRN,6,0,6
Butler County,3843 NEW KENSINGTON - 4-3,U.S. Senate,,Dale R Kerns Jr,LN,9,0,9
Butler County,3843 NEW KENSINGTON - 4-3,Governor,,Tom Wolf,DEM,222,2,220
Butler County,3843 NEW KENSINGTON - 4-3,Governor,,Scott R Wagner,REP,189,6,183
Butler County,3843 NEW KENSINGTON - 4-3,Governor,,Paul Glover,GRN,1,0,1
Butler County,3843 NEW KENSINGTON - 4-3,Governor,,Ken V Krawchuk,LN,5,0,5
Butler County,3843 NEW KENSINGTON - 4-3,U.S. House,14.0,Bibiana Boerio,DEM,196,2,194
Butler County,3843 NEW KENSINGTON - 4-3,U.S. House,14.0,Guy Reschenthaler,REP,218,6,212
Butler County,3843 NEW KENSINGTON - 4-3,State House,33.0,Frank Dermody,DEM,199,2,197
Butler County,3843 NEW KENSINGTON - 4-3,State House,33.0,Joshua R Nulph,REP,216,6,210
Butler County,3844 NEW KENSINGTON - 4-4,Straight Party,,Democratic,DEM,154,9,145
Butler County,3844 NEW KENSINGTON - 4-4,Straight Party,,Republican,REP,145,5,140
Butler County,3844 NEW KENSINGTON - 4-4,Straight Party,,Green Party,GRN,1,0,1
Butler County,3844 NEW KENSINGTON - 4-4,Straight Party,,Libertarian,LN,0,0,0
Butler County,3844 NEW KENSINGTON - 4-4,U.S. Senate,,Bob Casey Jr,DEM,314,17,296
Butler County,3844 NEW KENSINGTON - 4-4,U.S. Senate,,Lou Barletta,REP,267,7,260
Butler County,3844 NEW KENSINGTON - 4-4,U.S. Senate,,Neal Gale,GRN,2,0,2
Butler County,3844 NEW KENSINGTON - 4-4,U.S. Senate,,Dale R Kerns Jr,LN,6,0,6
Butler County,3844 NEW KENSINGTON - 4-4,Governor,,Tom Wolf,DEM,335,17,318
Butler County,3844 NEW KENSINGTON - 4-4,Governor,,Scott R Wagner,REP,243,7,236
Butler County,3844 NEW KENSINGTON - 4-4,Governor,,Paul Glover,GRN,1,0,1
Butler County,3844 NEW KENSINGTON - 4-4,Governor,,Ken V Krawchuk,LN,10,0,10
Butler County,3844 NEW KENSINGTON - 4-4,U.S. House,14.0,Bibiana Boerio,DEM,296,16,279
Butler County,3844 NEW KENSINGTON - 4-4,U.S. House,14.0,Guy Reschenthaler,REP,291,7,284
Butler County,3844 NEW KENSINGTON - 4-4,State House,33.0,Frank Dermody,DEM,298,15,283
Butler County,3844 NEW KENSINGTON - 4-4,State House,33.0,Joshua R Nulph,REP,286,7,279
Butler County,3845 NEW KENSINGTON - 4-5,Straight Party,,Democratic,DEM,114,4,110
Butler County,3845 NEW KENSINGTON - 4-5,Straight Party,,Republican,REP,73,0,73
Butler County,3845 NEW KENSINGTON - 4-5,Straight Party,,Green Party,GRN,0,0,0
Butler County,3845 NEW KENSINGTON - 4-5,Straight Party,,Libertarian,LN,1,0,1
Butler County,3845 NEW KENSINGTON - 4-5,U.S. Senate,,Bob Casey Jr,DEM,202,6,196
Butler County,3845 NEW KENSINGTON - 4-5,U.S. Senate,,Lou Barletta,REP,136,3,133
Butler County,3845 NEW KENSINGTON - 4-5,U.S. Senate,,Neal Gale,GRN,2,0,2
Butler County,3845 NEW KENSINGTON - 4-5,U.S. Senate,,Dale R Kerns Jr,LN,3,0,3
Butler County,3845 NEW KENSINGTON - 4-5,Governor,,Tom Wolf,DEM,207,5,202
Butler County,3845 NEW KENSINGTON - 4-5,Governor,,Scott R Wagner,REP,134,4,130
Butler County,3845 NEW KENSINGTON - 4-5,Governor,,Paul Glover,GRN,2,0,2
Butler County,3845 NEW KENSINGTON - 4-5,Governor,,Ken V Krawchuk,LN,3,0,3
Butler County,3845 NEW KENSINGTON - 4-5,U.S. House,14.0,Bibiana Boerio,DEM,188,5,183
Butler County,3845 NEW KENSINGTON - 4-5,U.S. House,14.0,Guy Reschenthaler,REP,157,4,153
Butler County,3845 NEW KENSINGTON - 4-5,State House,33.0,Frank Dermody,DEM,195,6,189
Butler County,3845 NEW KENSINGTON - 4-5,State House,33.0,Joshua R Nulph,REP,149,3,146
Butler County,3850 NEW KENSINGTON - 5,Straight Party,,Democratic,DEM,66,0,66
Butler County,3850 NEW KENSINGTON - 5,Straight Party,,Republican,REP,31,0,30
Butler County,3850 NEW KENSINGTON - 5,Straight Party,,Green Party,GRN,0,0,0
Butler County,3850 NEW KENSINGTON - 5,Straight Party,,Libertarian,LN,1,0,1
Butler County,3850 NEW KENSINGTON - 5,U.S. Senate,,Bob Casey Jr,DEM,99,0,98
Butler County,3850 NEW KENSINGTON - 5,U.S. Senate,,Lou Barletta,REP,48,0,47
Butler County,3850 NEW KENSINGTON - 5,U.S. Senate,,Neal Gale,GRN,2,0,2
Butler County,3850 NEW KENSINGTON - 5,U.S. Senate,,Dale R Kerns Jr,LN,1,0,1
Butler County,3850 NEW KENSINGTON - 5,Governor,,Tom Wolf,DEM,105,0,104
Butler County,3850 NEW KENSINGTON - 5,Governor,,Scott R Wagner,REP,45,0,44
Butler County,3850 NEW KENSINGTON - 5,Governor,,Paul Glover,GRN,0,0,0
Butler County,3850 NEW KENSINGTON - 5,Governor,,Ken V Krawchuk,LN,1,0,1
Butler County,3850 NEW KENSINGTON - 5,U.S. House,14.0,Bibiana Boerio,DEM,98,0,97
Butler County,3850 NEW KENSINGTON - 5,U.S. House,14.0,Guy Reschenthaler,REP,53,0,52
Butler County,3850 NEW KENSINGTON - 5,State House,33.0,Frank Dermody,DEM,103,0,102
Butler County,3850 NEW KENSINGTON - 5,State House,33.0,Joshua R Nulph,REP,49,0,48
Butler County,3860 NEW KENSINGTON - 6,Straight Party,,Democratic,DEM,97,4,93
Butler County,3860 NEW KENSINGTON - 6,Straight Party,,Republican,REP,31,0,31
Butler County,3860 NEW KENSINGTON - 6,Straight Party,,Green Party,GRN,1,0,1
Butler County,3860 NEW KENSINGTON - 6,Straight Party,,Libertarian,LN,0,0,0
Butler County,3860 NEW KENSINGTON - 6,U.S. Senate,,Bob Casey Jr,DEM,149,4,145
Butler County,3860 NEW KENSINGTON - 6,U.S. Senate,,Lou Barletta,REP,63,0,63
Butler County,3860 NEW KENSINGTON - 6,U.S. Senate,,Neal Gale,GRN,1,0,1
Butler County,3860 NEW KENSINGTON - 6,U.S. Senate,,Dale R Kerns Jr,LN,0,0,0
Butler County,3860 NEW KENSINGTON - 6,Governor,,Tom Wolf,DEM,149,4,145
Butler County,3860 NEW KENSINGTON - 6,Governor,,Scott R Wagner,REP,62,0,62
Butler County,3860 NEW KENSINGTON - 6,Governor,,Paul Glover,GRN,3,0,3
Butler County,3860 NEW KENSINGTON - 6,Governor,,Ken V Krawchuk,LN,2,0,2
Butler County,3860 NEW KENSINGTON - 6,U.S. House,14.0,Bibiana Boerio,DEM,136,4,132
Butler County,3860 NEW KENSINGTON - 6,U.S. House,14.0,Guy Reschenthaler,REP,78,0,78
Butler County,3860 NEW KENSINGTON - 6,State House,33.0,Frank Dermody,DEM,150,4,146
Butler County,3860 NEW KENSINGTON - 6,State House,33.0,Joshua R Nulph,REP,64,0,64
Butler County,3871 NEW KENSINGTON - 7-1,Straight Party,,Democratic,DEM,93,3,90
Butler County,3871 NEW KENSINGTON - 7-1,Straight Party,,Republican,REP,66,3,63
Butler County,3871 NEW KENSINGTON - 7-1,Straight Party,,Green Party,GRN,1,1,0
Butler County,3871 NEW KENSINGTON - 7-1,Straight Party,,Libertarian,LN,0,0,0
Butler County,3871 NEW KENSINGTON - 7-1,U.S. Senate,,Bob Casey Jr,DEM,201,5,196
Butler County,3871 NEW KENSINGTON - 7-1,U.S. Senate,,Lou Barletta,REP,147,3,144
Butler County,3871 NEW KENSINGTON - 7-1,U.S. Senate,,Neal Gale,GRN,3,1,2
Butler County,3871 NEW KENSINGTON - 7-1,U.S. Senate,,Dale R Kerns Jr,LN,5,0,5
Butler County,3871 NEW KENSINGTON - 7-1,Governor,,Tom Wolf,DEM,216,4,212
Butler County,3871 NEW KENSINGTON - 7-1,Governor,,Scott R Wagner,REP,137,5,132
Butler County,3871 NEW KENSINGTON - 7-1,Governor,,Paul Glover,GRN,1,0,1
Butler County,3871 NEW KENSINGTON - 7-1,Governor,,Ken V Krawchuk,LN,5,0,5
Butler County,3871 NEW KENSINGTON - 7-1,U.S. House,14.0,Bibiana Boerio,DEM,181,4,177
Butler County,3871 NEW KENSINGTON - 7-1,U.S. House,14.0,Guy Reschenthaler,REP,176,5,171
Butler County,3871 NEW KENSINGTON - 7-1,State House,33.0,Frank Dermody,DEM,190,6,184
Butler County,3871 NEW KENSINGTON - 7-1,State House,33.0,Joshua R Nulph,REP,168,3,165
Butler County,3872 NEW KENSINGTON - 7-2,Straight Party,,Democratic,DEM,103,3,100
Butler County,3872 NEW KENSINGTON - 7-2,Straight Party,,Republican,REP,129,1,128
Butler County,3872 NEW KENSINGTON - 7-2,Straight Party,,Green Party,GRN,0,0,0
Butler County,3872 NEW KENSINGTON - 7-2,Straight Party,,Libertarian,LN,0,0,0
Butler County,3872 NEW KENSINGTON - 7-2,U.S. Senate,,Bob Casey Jr,DEM,186,5,181
Butler County,3872 NEW KENSINGTON - 7-2,U.S. Senate,,Lou Barletta,REP,231,6,225
Butler County,3872 NEW KENSINGTON - 7-2,U.S. Senate,,Neal Gale,GRN,2,0,2
Butler County,3872 NEW KENSINGTON - 7-2,U.S. Senate,,Dale R Kerns Jr,LN,2,0,2
Butler County,3872 NEW KENSINGTON - 7-2,Governor,,Tom Wolf,DEM,200,6,194
Butler County,3872 NEW KENSINGTON - 7-2,Governor,,Scott R Wagner,REP,213,5,208
Butler County,3872 NEW KENSINGTON - 7-2,Governor,,Paul Glover,GRN,2,0,2
Butler County,3872 NEW KENSINGTON - 7-2,Governor,,Ken V Krawchuk,LN,3,0,3
Butler County,3872 NEW KENSINGTON - 7-2,U.S. House,14.0,Bibiana Boerio,DEM,182,6,176
Butler County,3872 NEW KENSINGTON - 7-2,U.S. House,14.0,Guy Reschenthaler,REP,236,4,232
Butler County,3872 NEW KENSINGTON - 7-2,State House,33.0,Frank Dermody,DEM,176,6,170
Butler County,3872 NEW KENSINGTON - 7-2,State House,33.0,Joshua R Nulph,REP,245,5,240
Butler County,3900 NEW STANTON BOROUGH,Straight Party,,Democratic,DEM,156,4,152
Butler County,3900 NEW STANTON BOROUGH,Straight Party,,Republican,REP,281,11,270
Butler County,3900 NEW STANTON BOROUGH,Straight Party,,Green Party,GRN,1,0,1
Butler County,3900 NEW STANTON BOROUGH,Straight Party,,Libertarian,LN,3,0,3
Butler County,3900 NEW STANTON BOROUGH,U.S. Senate,,Bob Casey Jr,DEM,376,12,364
Butler County,3900 NEW STANTON BOROUGH,U.S. Senate,,Lou Barletta,REP,488,16,472
Butler County,3900 NEW STANTON BOROUGH,U.S. Senate,,Neal Gale,GRN,8,0,8
Butler County,3900 NEW STANTON BOROUGH,U.S. Senate,,Dale R Kerns Jr,LN,12,0,12
Butler County,3900 NEW STANTON BOROUGH,Governor,,Tom Wolf,DEM,388,12,376
Butler County,3900 NEW STANTON BOROUGH,Governor,,Scott R Wagner,REP,482,15,467
Butler County,3900 NEW STANTON BOROUGH,Governor,,Paul Glover,GRN,4,1,3
Butler County,3900 NEW STANTON BOROUGH,Governor,,Ken V Krawchuk,LN,13,0,13
Butler County,3900 NEW STANTON BOROUGH,U.S. House,14.0,Bibiana Boerio,DEM,359,12,347
Butler County,3900 NEW STANTON BOROUGH,U.S. House,14.0,Guy Reschenthaler,REP,525,16,509
Butler County,3900 NEW STANTON BOROUGH,State House,57.0,Collin Warren,DEM,285,8,277
Butler County,3900 NEW STANTON BOROUGH,State House,57.0,Eric Nelson,REP,603,20,583
Butler County,4010 N BELLE VERNON BOROUGH 1,Straight Party,,Democratic,DEM,86,2,84
Butler County,4010 N BELLE VERNON BOROUGH 1,Straight Party,,Republican,REP,84,5,79
Butler County,4010 N BELLE VERNON BOROUGH 1,Straight Party,,Green Party,GRN,0,0,0
Butler County,4010 N BELLE VERNON BOROUGH 1,Straight Party,,Libertarian,LN,0,0,0
Butler County,4010 N BELLE VERNON BOROUGH 1,U.S. Senate,,Bob Casey Jr,DEM,186,6,180
Butler County,4010 N BELLE VERNON BOROUGH 1,U.S. Senate,,Lou Barletta,REP,136,2,133
Butler County,4010 N BELLE VERNON BOROUGH 1,U.S. Senate,,Neal Gale,GRN,4,0,4
Butler County,4010 N BELLE VERNON BOROUGH 1,U.S. Senate,,Dale R Kerns Jr,LN,3,0,3
Butler County,4010 N BELLE VERNON BOROUGH 1,Governor,,Tom Wolf,DEM,194,4,190
Butler County,4010 N BELLE VERNON BOROUGH 1,Governor,,Scott R Wagner,REP,133,3,129
Butler County,4010 N BELLE VERNON BOROUGH 1,Governor,,Paul Glover,GRN,2,0,2
Butler County,4010 N BELLE VERNON BOROUGH 1,Governor,,Ken V Krawchuk,LN,3,1,2
Butler County,4010 N BELLE VERNON BOROUGH 1,U.S. House,14.0,Bibiana Boerio,DEM,172,4,168
Butler County,4010 N BELLE VERNON BOROUGH 1,U.S. House,14.0,Guy Reschenthaler,REP,158,4,153
Butler County,4010 N BELLE VERNON BOROUGH 1,State House,32.0,Pam Gerard,DEM,170,4,166
Butler County,4010 N BELLE VERNON BOROUGH 1,State House,32.0,Pat Stefano,REP,158,4,153
Butler County,4010 N BELLE VERNON BOROUGH 1,State House,58.0,Mary Popovich,DEM,161,4,157
Butler County,4010 N BELLE VERNON BOROUGH 1,State House,58.0,Justin Walsh,REP,170,3,166
Butler County,4020 N BELLE VERNON BOROUGH 2,Straight Party,,Democratic,DEM,85,2,83
Butler County,4020 N BELLE VERNON BOROUGH 2,Straight Party,,Republican,REP,73,2,71
Butler County,4020 N BELLE VERNON BOROUGH 2,Straight Party,,Green Party,GRN,1,0,1
Butler County,4020 N BELLE VERNON BOROUGH 2,Straight Party,,Libertarian,LN,0,0,0
Butler County,4020 N BELLE VERNON BOROUGH 2,U.S. Senate,,Bob Casey Jr,DEM,182,2,180
Butler County,4020 N BELLE VERNON BOROUGH 2,U.S. Senate,,Lou Barletta,REP,132,2,130
Butler County,4020 N BELLE VERNON BOROUGH 2,U.S. Senate,,Neal Gale,GRN,1,0,1
Butler County,4020 N BELLE VERNON BOROUGH 2,U.S. Senate,,Dale R Kerns Jr,LN,2,1,1
Butler County,4020 N BELLE VERNON BOROUGH 2,Governor,,Tom Wolf,DEM,194,2,192
Butler County,4020 N BELLE VERNON BOROUGH 2,Governor,,Scott R Wagner,REP,125,2,123
Butler County,4020 N BELLE VERNON BOROUGH 2,Governor,,Paul Glover,GRN,5,1,4
Butler County,4020 N BELLE VERNON BOROUGH 2,Governor,,Ken V Krawchuk,LN,2,0,2
Butler County,4020 N BELLE VERNON BOROUGH 2,U.S. House,14.0,Bibiana Boerio,DEM,175,2,173
Butler County,4020 N BELLE VERNON BOROUGH 2,U.S. House,14.0,Guy Reschenthaler,REP,143,3,140
Butler County,4020 N BELLE VERNON BOROUGH 2,State House,32.0,Pam Gerard,DEM,154,2,152
Butler County,4020 N BELLE VERNON BOROUGH 2,State House,32.0,Pat Stefano,REP,169,3,166
Butler County,4020 N BELLE VERNON BOROUGH 2,State House,58.0,Mary Popovich,DEM,143,2,141
Butler County,4020 N BELLE VERNON BOROUGH 2,State House,58.0,Justin Walsh,REP,181,3,178
Butler County,4111 N HUNTINGDON TWP - 1-1,Straight Party,,Democratic,DEM,199,4,194
Butler County,4111 N HUNTINGDON TWP - 1-1,Straight Party,,Republican,REP,331,13,318
Butler County,4111 N HUNTINGDON TWP - 1-1,Straight Party,,Green Party,GRN,0,0,0
Butler County,4111 N HUNTINGDON TWP - 1-1,Straight Party,,Libertarian,LN,2,0,2
Butler County,4111 N HUNTINGDON TWP - 1-1,U.S. Senate,,Bob Casey Jr,DEM,390,9,380
Butler County,4111 N HUNTINGDON TWP - 1-1,U.S. Senate,,Lou Barletta,REP,539,18,521
Butler County,4111 N HUNTINGDON TWP - 1-1,U.S. Senate,,Neal Gale,GRN,0,0,0
Butler County,4111 N HUNTINGDON TWP - 1-1,U.S. Senate,,Dale R Kerns Jr,LN,8,0,8
Butler County,4111 N HUNTINGDON TWP - 1-1,Governor,,Tom Wolf,DEM,428,9,419
Butler County,4111 N HUNTINGDON TWP - 1-1,Governor,,Scott R Wagner,REP,513,17,496
Butler County,4111 N HUNTINGDON TWP - 1-1,Governor,,Paul Glover,GRN,1,0,1
Butler County,4111 N HUNTINGDON TWP - 1-1,Governor,,Ken V Krawchuk,LN,7,1,6
Butler County,4111 N HUNTINGDON TWP - 1-1,U.S. House,14.0,Bibiana Boerio,DEM,376,9,366
Butler County,4111 N HUNTINGDON TWP - 1-1,U.S. House,14.0,Guy Reschenthaler,REP,573,18,555
Butler County,4111 N HUNTINGDON TWP - 1-1,State House,56.0,Doug Hunt,DEM,359,8,351
Butler County,4111 N HUNTINGDON TWP - 1-1,State House,56.0,George Dunbar,REP,589,19,570
Butler County,4112 N HUNTINGDON TWP - 1-2,Straight Party,,Democratic,DEM,14,2,12
Butler County,4112 N HUNTINGDON TWP - 1-2,Straight Party,,Republican,REP,41,0,41
Butler County,4112 N HUNTINGDON TWP - 1-2,Straight Party,,Green Party,GRN,0,0,0
Butler County,4112 N HUNTINGDON TWP - 1-2,Straight Party,,Libertarian,LN,1,0,1
Butler County,4112 N HUNTINGDON TWP - 1-2,U.S. Senate,,Bob Casey Jr,DEM,32,2,30
Butler County,4112 N HUNTINGDON TWP - 1-2,U.S. Senate,,Lou Barletta,REP,64,0,64
Butler County,4112 N HUNTINGDON TWP - 1-2,U.S. Senate,,Neal Gale,GRN,1,0,1
