county,precinct,office,district,candidate,party,votes,absentee,election_day
Butler County,0079 WEST LIBERTY BORO,Straight Party,,LIBERTARIAN,LIB,0,0,0
Butler County,0079 WEST LIBERTY BORO,U.S. Senate,,"BOB CASEY, JR",DEM,45,2,43
Butler County,0079 WEST LIBERTY BORO,U.S. Senate,,LOU BARLETTA,REP,93,1,92
Butler County,0079 WEST LIBERTY BORO,U.S. Senate,,NEAL GALE,GRN,0,0,0
Butler County,0079 WEST LIBERTY BORO,U.S. Senate,,"DALE R KERNS, JR",LIB,3,0,3
Butler County,0079 WEST LIBERTY BORO,Governor,,TOM WOLF,DEM,52,2,50
Butler County,0079 WEST LIBERTY BORO,Governor,,SCOTT R WAGNER,REP,89,1,88
Butler County,0079 WEST LIBERTY BORO,Governor,,PAUL GLOVER,GRN,0,0,0
Butler County,0079 WEST LIBERTY BORO,Governor,,KEN V KRAWCHUK,LIB,2,0,2
Butler County,0079 WEST LIBERTY BORO,U.S. House,,RON DINICOLA,DEM,47,2,45
Butler County,0079 WEST LIBERTY BORO,U.S. House,,MIKE KELLY,REP,94,1,93
Butler County,0079 WEST LIBERTY BORO,U.S. House,,EBERT G BILL BEEMAN,LIB,2,0,2
Butler County,0079 WEST LIBERTY BORO,State House,,LISA BOEVING-LEARNED,DEM,38,2,36
Butler County,0079 WEST LIBERTY BORO,State House,,TEDD NESBIT,REP,105,1,104
Butler County,0080 WEST SUNBURY BORO,Straight Party,,DEMOCRATIC,DEM,12,0,12
Butler County,0080 WEST SUNBURY BORO,Straight Party,,REPUBLICAN,REP,19,0,19
Butler County,0080 WEST SUNBURY BORO,Straight Party,,GREEN,GRN,0,0,0
Butler County,0080 WEST SUNBURY BORO,Straight Party,,INDEPENDENT,IND,0,0,0
Butler County,0080 WEST SUNBURY BORO,Straight Party,,LIBERTARIAN,LIB,0,0,0
Butler County,0080 WEST SUNBURY BORO,U.S. Senate,,"BOB CASEY, JR",DEM,19,0,19
Butler County,0080 WEST SUNBURY BORO,U.S. Senate,,LOU BARLETTA,REP,36,0,36
Butler County,0080 WEST SUNBURY BORO,U.S. Senate,,NEAL GALE,GRN,0,0,0
Butler County,0080 WEST SUNBURY BORO,U.S. Senate,,"DALE R KERNS, JR",LIB,2,0,2
Butler County,0080 WEST SUNBURY BORO,Governor,,TOM WOLF,DEM,21,0,21
Butler County,0080 WEST SUNBURY BORO,Governor,,SCOTT R WAGNER,REP,31,0,31
Butler County,0080 WEST SUNBURY BORO,Governor,,PAUL GLOVER,GRN,0,0,0
Butler County,0080 WEST SUNBURY BORO,Governor,,KEN V KRAWCHUK,LIB,3,0,3
Butler County,0080 WEST SUNBURY BORO,U.S. House,,RON DINICOLA,DEM,14,0,14
Butler County,0080 WEST SUNBURY BORO,U.S. House,,MIKE KELLY,REP,40,0,40
Butler County,0080 WEST SUNBURY BORO,U.S. House,,EBERT G BILL BEEMAN,LIB,2,0,2
Butler County,0080 WEST SUNBURY BORO,State House,,LISA BOEVING-LEARNED,DEM,15,0,15
Butler County,0080 WEST SUNBURY BORO,State House,,TEDD NESBIT,REP,41,0,41
Butler County,0081 ZELIENOPLE BOROUG,Straight Party,,DEMOCRATIC,DEM,94,0,94
Butler County,0081 ZELIENOPLE BOROUG,Straight Party,,REPUBLICAN,REP,192,9,181
Butler County,0081 ZELIENOPLE BOROUG,Straight Party,,GREEN,GRN,0,0,0
Butler County,0081 ZELIENOPLE BOROUG,Straight Party,,INDEPENDENT,IND,0,0,0
Butler County,0081 ZELIENOPLE BOROUG,Straight Party,,LIBERTARIAN,LIB,3,0,3
Butler County,0081 ZELIENOPLE BOROUG,U.S. Senate,,"BOB CASEY, JR",DEM,238,7,230
Butler County,0081 ZELIENOPLE BOROUG,U.S. Senate,,LOU BARLETTA,REP,324,15,307
Butler County,0081 ZELIENOPLE BOROUG,U.S. Senate,,NEAL GALE,GRN,4,0,4
Butler County,0081 ZELIENOPLE BOROUG,U.S. Senate,,"DALE R KERNS, JR",LIB,7,0,7
Butler County,0081 ZELIENOPLE BOROUG,Governor,,TOM WOLF,DEM,258,7,250
Butler County,0081 ZELIENOPLE BOROUG,Governor,,SCOTT R WAGNER,REP,308,15,291
Butler County,0081 ZELIENOPLE BOROUG,Governor,,PAUL GLOVER,GRN,3,0,3
Butler County,0081 ZELIENOPLE BOROUG,Governor,,KEN V KRAWCHUK,LIB,9,0,9
Butler County,0081 ZELIENOPLE BOROUG,U.S. House,,RON DINICOLA,DEM,227,6,220
Butler County,0081 ZELIENOPLE BOROUG,U.S. House,,MIKE KELLY,REP,344,16,326
Butler County,0081 ZELIENOPLE BOROUG,U.S. House,,EBERT G BILL BEEMAN,LIB,8,0,8
Butler County,0081 ZELIENOPLE BOROUG,State House,,AMY FAZIO,DEM,225,5,219
Butler County,0081 ZELIENOPLE BOROUG,State House,,JIM MARSHALL,REP,347,14,331
Butler County,0082 ZELIENOPLE BOROUG,Straight Party,,DEMOCRATIC,DEM,132,6,126
Butler County,0082 ZELIENOPLE BOROUG,Straight Party,,REPUBLICAN,REP,201,18,183
Butler County,0082 ZELIENOPLE BOROUG,Straight Party,,GREEN,GRN,2,0,2
Butler County,0082 ZELIENOPLE BOROUG,Straight Party,,INDEPENDENT,IND,0,0,0
Butler County,0082 ZELIENOPLE BOROUG,Straight Party,,LIBERTARIAN,LIB,0,0,0
Butler County,0082 ZELIENOPLE BOROUG,U.S. Senate,,"BOB CASEY, JR",DEM,260,15,245
Butler County,0082 ZELIENOPLE BOROUG,U.S. Senate,,LOU BARLETTA,REP,317,19,298
Butler County,0082 ZELIENOPLE BOROUG,U.S. Senate,,NEAL GALE,GRN,5,1,4
Butler County,0082 ZELIENOPLE BOROUG,U.S. Senate,,"DALE R KERNS, JR",LIB,10,0,10
Butler County,0082 ZELIENOPLE BOROUG,Governor,,TOM WOLF,DEM,293,13,280
Butler County,0082 ZELIENOPLE BOROUG,Governor,,SCOTT R WAGNER,REP,292,21,271
Butler County,0082 ZELIENOPLE BOROUG,Governor,,PAUL GLOVER,GRN,6,0,6
Butler County,0082 ZELIENOPLE BOROUG,Governor,,KEN V KRAWCHUK,LIB,7,0,7
Butler County,0082 ZELIENOPLE BOROUG,U.S. House,,RON DINICOLA,DEM,239,14,225
Butler County,0082 ZELIENOPLE BOROUG,U.S. House,,MIKE KELLY,REP,347,22,325
Butler County,0082 ZELIENOPLE BOROUG,U.S. House,,EBERT G BILL BEEMAN,LIB,9,0,9
Butler County,0082 ZELIENOPLE BOROUG,State House,,AMY FAZIO,DEM,250,14,236
Butler County,0082 ZELIENOPLE BOROUG,State House,,JIM MARSHALL,REP,349,22,327
Butler County,0083 ZELIENOPLE BOROUG,Straight Party,,DEMOCRATIC,DEM,150,9,141
Butler County,0083 ZELIENOPLE BOROUG,Straight Party,,REPUBLICAN,REP,182,4,178
Butler County,0083 ZELIENOPLE BOROUG,Straight Party,,GREEN,GRN,3,0,3
Butler County,0083 ZELIENOPLE BOROUG,Straight Party,,INDEPENDENT,IND,0,0,0
Butler County,0083 ZELIENOPLE BOROUG,Straight Party,,LIBERTARIAN,LIB,4,0,4
Butler County,0083 ZELIENOPLE BOROUG,U.S. Senate,,"BOB CASEY, JR",DEM,320,17,303
Butler County,0083 ZELIENOPLE BOROUG,U.S. Senate,,LOU BARLETTA,REP,331,7,324
Butler County,0083 ZELIENOPLE BOROUG,U.S. Senate,,NEAL GALE,GRN,6,0,6
Butler County,0083 ZELIENOPLE BOROUG,U.S. Senate,,"DALE R KERNS, JR",LIB,12,0,12
Butler County,0083 ZELIENOPLE BOROUG,Governor,,TOM WOLF,DEM,334,19,315
Butler County,0083 ZELIENOPLE BOROUG,Governor,,SCOTT R WAGNER,REP,325,5,320
Butler County,0083 ZELIENOPLE BOROUG,Governor,,PAUL GLOVER,GRN,3,0,3
Butler County,0083 ZELIENOPLE BOROUG,Governor,,KEN V KRAWCHUK,LIB,9,0,9
Butler County,0083 ZELIENOPLE BOROUG,U.S. House,,RON DINICOLA,DEM,281,15,266
Butler County,0083 ZELIENOPLE BOROUG,U.S. House,,MIKE KELLY,REP,370,9,361
Butler County,0083 ZELIENOPLE BOROUG,U.S. House,,EBERT G BILL BEEMAN,LIB,16,0,16
Butler County,0083 ZELIENOPLE BOROUG,State House,,AMY FAZIO,DEM,299,14,285
Butler County,0083 ZELIENOPLE BOROUG,State House,,JIM MARSHALL,REP,369,9,360
Butler County,0084 BUTLER CITY 1,Straight Party,,DEMOCRATIC,DEM,212,8,204
Butler County,0084 BUTLER CITY 1,Straight Party,,REPUBLICAN,REP,258,10,248
Butler County,0084 BUTLER CITY 1,Straight Party,,GREEN,GRN,1,0,1
Butler County,0084 BUTLER CITY 1,Straight Party,,INDEPENDENT,IND,5,0,5
Butler County,0084 BUTLER CITY 1,Straight Party,,LIBERTARIAN,LIB,1,0,1
Butler County,0084 BUTLER CITY 1,U.S. Senate,,"BOB CASEY, JR",DEM,449,16,432
Butler County,0084 BUTLER CITY 1,U.S. Senate,,LOU BARLETTA,REP,430,13,417
Butler County,0084 BUTLER CITY 1,U.S. Senate,,NEAL GALE,GRN,7,0,7
Butler County,0084 BUTLER CITY 1,U.S. Senate,,"DALE R KERNS, JR",LIB,19,0,19
Butler County,0084 BUTLER CITY 1,Governor,,TOM WOLF,DEM,463,17,445
Butler County,0084 BUTLER CITY 1,Governor,,SCOTT R WAGNER,REP,422,12,410
Butler County,0084 BUTLER CITY 1,Governor,,PAUL GLOVER,GRN,9,0,9
Butler County,0084 BUTLER CITY 1,Governor,,KEN V KRAWCHUK,LIB,15,0,15
Butler County,0084 BUTLER CITY 1,U.S. House,,RON DINICOLA,DEM,433,16,416
Butler County,0084 BUTLER CITY 1,U.S. House,,MIKE KELLY,REP,459,13,446
Butler County,0084 BUTLER CITY 1,U.S. House,,EBERT G BILL BEEMAN,LIB,16,0,16
Butler County,0084 BUTLER CITY 1,State House,,BRIAN ELLIS,REP,554,16,538
Butler County,0084 BUTLER CITY 1,State House,,SAMUEL DOCTOR,IND,235,6,228
Butler County,0085 BUTLER CITY 2,Straight Party,,DEMOCRATIC,DEM,83,3,79
Butler County,0085 BUTLER CITY 2,Straight Party,,REPUBLICAN,REP,106,9,97
Butler County,0085 BUTLER CITY 2,Straight Party,,GREEN,GRN,0,0,0
Butler County,0085 BUTLER CITY 2,Straight Party,,INDEPENDENT,IND,5,0,5
Butler County,0085 BUTLER CITY 2,Straight Party,,LIBERTARIAN,LIB,0,0,0
Butler County,0085 BUTLER CITY 2,U.S. Senate,,"BOB CASEY, JR",DEM,206,5,200
Butler County,0085 BUTLER CITY 2,U.S. Senate,,LOU BARLETTA,REP,177,10,167
Butler County,0085 BUTLER CITY 2,U.S. Senate,,NEAL GALE,GRN,5,0,5
Butler County,0085 BUTLER CITY 2,U.S. Senate,,"DALE R KERNS, JR",LIB,8,0,8
Butler County,0085 BUTLER CITY 2,Governor,,TOM WOLF,DEM,207,5,201
Butler County,0085 BUTLER CITY 2,Governor,,SCOTT R WAGNER,REP,177,10,167
Butler County,0085 BUTLER CITY 2,Governor,,PAUL GLOVER,GRN,4,0,4
Butler County,0085 BUTLER CITY 2,Governor,,KEN V KRAWCHUK,LIB,9,0,9
Butler County,0085 BUTLER CITY 2,U.S. House,,RON DINICOLA,DEM,198,5,192
Butler County,0085 BUTLER CITY 2,U.S. House,,MIKE KELLY,REP,193,10,183
Butler County,0085 BUTLER CITY 2,U.S. House,,EBERT G BILL BEEMAN,LIB,8,0,8
Butler County,0085 BUTLER CITY 2,State House,,BRIAN ELLIS,REP,243,10,233
Butler County,0085 BUTLER CITY 2,State House,,SAMUEL DOCTOR,IND,105,2,103
Butler County,0086 BUTLER CITY 3,Straight Party,,DEMOCRATIC,DEM,121,1,120
Butler County,0086 BUTLER CITY 3,Straight Party,,REPUBLICAN,REP,152,6,146
Butler County,0086 BUTLER CITY 3,Straight Party,,GREEN,GRN,2,0,2
Butler County,0086 BUTLER CITY 3,Straight Party,,INDEPENDENT,IND,12,0,12
Butler County,0086 BUTLER CITY 3,Straight Party,,LIBERTARIAN,LIB,2,0,2
Butler County,0086 BUTLER CITY 3,U.S. Senate,,"BOB CASEY, JR",DEM,251,8,243
Butler County,0086 BUTLER CITY 3,U.S. Senate,,LOU BARLETTA,REP,239,7,232
Butler County,0086 BUTLER CITY 3,U.S. Senate,,NEAL GALE,GRN,7,1,6
Butler County,0086 BUTLER CITY 3,U.S. Senate,,"DALE R KERNS, JR",LIB,12,0,12
Butler County,0086 BUTLER CITY 3,Governor,,TOM WOLF,DEM,259,9,250
Butler County,0086 BUTLER CITY 3,Governor,,SCOTT R WAGNER,REP,240,6,234
Butler County,0086 BUTLER CITY 3,Governor,,PAUL GLOVER,GRN,5,1,4
Butler County,0086 BUTLER CITY 3,Governor,,KEN V KRAWCHUK,LIB,8,0,8
Butler County,0086 BUTLER CITY 3,U.S. House,,RON DINICOLA,DEM,236,7,229
Butler County,0086 BUTLER CITY 3,U.S. House,,MIKE KELLY,REP,262,8,254
Butler County,0086 BUTLER CITY 3,U.S. House,,EBERT G BILL BEEMAN,LIB,11,1,10
Butler County,0086 BUTLER CITY 3,State House,,BRIAN ELLIS,REP,314,11,303
Butler County,0086 BUTLER CITY 3,State House,,SAMUEL DOCTOR,IND,155,5,150
Butler County,0087 BUTLER CITY 4-1,Straight Party,,DEMOCRATIC,DEM,86,3,83
Butler County,0087 BUTLER CITY 4-1,Straight Party,,REPUBLICAN,REP,127,8,118
Butler County,0087 BUTLER CITY 4-1,Straight Party,,GREEN,GRN,0,0,0
Butler County,0087 BUTLER CITY 4-1,Straight Party,,INDEPENDENT,IND,6,0,6
Butler County,0087 BUTLER CITY 4-1,Straight Party,,LIBERTARIAN,LIB,0,0,0
Butler County,0087 BUTLER CITY 4-1,U.S. Senate,,"BOB CASEY, JR",DEM,241,13,228
Butler County,0087 BUTLER CITY 4-1,U.S. Senate,,LOU BARLETTA,REP,211,8,202
Butler County,0087 BUTLER CITY 4-1,U.S. Senate,,NEAL GALE,GRN,2,0,2
Butler County,0087 BUTLER CITY 4-1,U.S. Senate,,"DALE R KERNS, JR",LIB,9,0,9
Butler County,0087 BUTLER CITY 4-1,Governor,,TOM WOLF,DEM,244,12,232
Butler County,0087 BUTLER CITY 4-1,Governor,,SCOTT R WAGNER,REP,208,9,198
Butler County,0087 BUTLER CITY 4-1,Governor,,PAUL GLOVER,GRN,3,0,3
Butler County,0087 BUTLER CITY 4-1,Governor,,KEN V KRAWCHUK,LIB,10,0,10
Butler County,0087 BUTLER CITY 4-1,U.S. House,,RON DINICOLA,DEM,225,12,213
Butler County,0087 BUTLER CITY 4-1,U.S. House,,MIKE KELLY,REP,231,9,221
Butler County,0087 BUTLER CITY 4-1,U.S. House,,EBERT G BILL BEEMAN,LIB,8,0,8
Butler County,0087 BUTLER CITY 4-1,State House,,BRIAN ELLIS,REP,274,12,261
Butler County,0087 BUTLER CITY 4-1,State House,,SAMUEL DOCTOR,IND,147,5,142
Butler County,0088 BUTLER CITY 4-2,Straight Party,,DEMOCRATIC,DEM,92,5,87
Butler County,0088 BUTLER CITY 4-2,Straight Party,,REPUBLICAN,REP,138,0,138
Butler County,0088 BUTLER CITY 4-2,Straight Party,,GREEN,GRN,0,0,0
Butler County,0088 BUTLER CITY 4-2,Straight Party,,INDEPENDENT,IND,8,0,8
Butler County,0088 BUTLER CITY 4-2,Straight Party,,LIBERTARIAN,LIB,3,0,3
Butler County,0088 BUTLER CITY 4-2,U.S. Senate,,"BOB CASEY, JR",DEM,265,9,256
Butler County,0088 BUTLER CITY 4-2,U.S. Senate,,LOU BARLETTA,REP,237,4,233
Butler County,0088 BUTLER CITY 4-2,U.S. Senate,,NEAL GALE,GRN,3,0,3
Butler County,0088 BUTLER CITY 4-2,U.S. Senate,,"DALE R KERNS, JR",LIB,17,3,13
Butler County,0088 BUTLER CITY 4-2,Governor,,TOM WOLF,DEM,283,9,273
Butler County,0088 BUTLER CITY 4-2,Governor,,SCOTT R WAGNER,REP,224,5,219
Butler County,0088 BUTLER CITY 4-2,Governor,,PAUL GLOVER,GRN,3,1,2
Butler County,0088 BUTLER CITY 4-2,Governor,,KEN V KRAWCHUK,LIB,10,1,9
Butler County,0088 BUTLER CITY 4-2,U.S. House,,RON DINICOLA,DEM,265,10,254
Butler County,0088 BUTLER CITY 4-2,U.S. House,,MIKE KELLY,REP,244,5,239
Butler County,0088 BUTLER CITY 4-2,U.S. House,,EBERT G BILL BEEMAN,LIB,12,1,11
Butler County,0088 BUTLER CITY 4-2,State House,,BRIAN ELLIS,REP,302,5,297
Butler County,0088 BUTLER CITY 4-2,State House,,SAMUEL DOCTOR,IND,171,9,161
Butler County,0089 BUTLER CITY 5,Straight Party,,DEMOCRATIC,DEM,228,13,215
Butler County,0089 BUTLER CITY 5,Straight Party,,REPUBLICAN,REP,267,7,260
Butler County,0089 BUTLER CITY 5,Straight Party,,GREEN,GRN,0,0,0
Butler County,0089 BUTLER CITY 5,Straight Party,,INDEPENDENT,IND,12,0,12
Butler County,0089 BUTLER CITY 5,Straight Party,,LIBERTARIAN,LIB,3,0,3
Butler County,0089 BUTLER CITY 5,U.S. Senate,,"BOB CASEY, JR",DEM,500,24,476
Butler County,0089 BUTLER CITY 5,U.S. Senate,,LOU BARLETTA,REP,432,9,423
Butler County,0089 BUTLER CITY 5,U.S. Senate,,NEAL GALE,GRN,7,0,7
Butler County,0089 BUTLER CITY 5,U.S. Senate,,"DALE R KERNS, JR",LIB,21,1,20
Butler County,0089 BUTLER CITY 5,Governor,,TOM WOLF,DEM,519,21,498
Butler County,0089 BUTLER CITY 5,Governor,,SCOTT R WAGNER,REP,418,10,408
Butler County,0089 BUTLER CITY 5,Governor,,PAUL GLOVER,GRN,6,0,6
Butler County,0089 BUTLER CITY 5,Governor,,KEN V KRAWCHUK,LIB,23,1,22
Butler County,0089 BUTLER CITY 5,U.S. House,,RON DINICOLA,DEM,449,24,425
Butler County,0089 BUTLER CITY 5,U.S. House,,MIKE KELLY,REP,501,9,492
Butler County,0089 BUTLER CITY 5,U.S. House,,EBERT G BILL BEEMAN,LIB,21,1,20
Butler County,0089 BUTLER CITY 5,State House,,BRIAN ELLIS,REP,591,11,580
Butler County,0089 BUTLER CITY 5,State House,,SAMUEL DOCTOR,IND,262,12,250
