county,precinct,office,district,candidate,party,votes,absentee,election_day
Butler,0031 CRANBERRY TOWNSHIP WEST 3,Straight Party,,GREEN,GRN,1,0,1
Butler,0031 CRANBERRY TOWNSHIP WEST 3,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0031 CRANBERRY TOWNSHIP WEST 3,Straight Party,,LIBERTARIAN,LIB,5,0,5
Butler,0031 CRANBERRY TOWNSHIP WEST 3,U.S. Senate,,"BOB CASEY, JR",DEM,953,42,911
Butler,0031 CRANBERRY TOWNSHIP WEST 3,U.S. Senate,,LOU BARLETTA,REP,"1,102",69,"1,033"
Butler,0031 CRANBERRY TOWNSHIP WEST 3,U.S. Senate,,NEAL GALE,GRN,9,2,7
Butler,0031 CRANBERRY TOWNSHIP WEST 3,U.S. Senate,,"DALE R KERNS, JR",LIB,34,1,33
Butler,0031 CRANBERRY TOWNSHIP WEST 3,Governor,,TOM WOLF,DEM,"1,017",45,972
Butler,0031 CRANBERRY TOWNSHIP WEST 3,Governor,,SCOTT R WAGNER,REP,"1,048",68,980
Butler,0031 CRANBERRY TOWNSHIP WEST 3,Governor,,PAUL GLOVER,GRN,9,0,9
Butler,0031 CRANBERRY TOWNSHIP WEST 3,Governor,,KEN V KRAWCHUK,LIB,30,0,30
Butler,0031 CRANBERRY TOWNSHIP WEST 3,U.S. House,17.0,CONOR LAMB,DEM,961,42,919
Butler,0031 CRANBERRY TOWNSHIP WEST 3,U.S. House,17.0,KEITH ROTHFUS,REP,"1,143",70,"1,073"
Butler,0031 CRANBERRY TOWNSHIP WEST 3,State House,12.0,"DANIEL B SMITH, JR",DEM,"1,009",48,961
Butler,0031 CRANBERRY TOWNSHIP WEST 3,State House,12.0,DARYL METCALFE,REP,"1,088",64,"1,024"
Butler,0032 CRANBERRY TOWNSHIP WEST 4,Straight Party,,DEMOCRATIC,DEM,332,15,317
Butler,0032 CRANBERRY TOWNSHIP WEST 4,Straight Party,,REPUBLICAN,REP,414,13,400
Butler,0032 CRANBERRY TOWNSHIP WEST 4,Straight Party,,GREEN,GRN,1,0,1
Butler,0032 CRANBERRY TOWNSHIP WEST 4,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0032 CRANBERRY TOWNSHIP WEST 4,Straight Party,,LIBERTARIAN,LIB,1,0,1
Butler,0032 CRANBERRY TOWNSHIP WEST 4,U.S. Senate,,"BOB CASEY, JR",DEM,697,30,667
Butler,0032 CRANBERRY TOWNSHIP WEST 4,U.S. Senate,,LOU BARLETTA,REP,726,20,705
Butler,0032 CRANBERRY TOWNSHIP WEST 4,U.S. Senate,,NEAL GALE,GRN,11,0,11
Butler,0032 CRANBERRY TOWNSHIP WEST 4,U.S. Senate,,"DALE R KERNS, JR",LIB,28,1,27
Butler,0032 CRANBERRY TOWNSHIP WEST 4,Governor,,TOM WOLF,DEM,732,30,702
Butler,0032 CRANBERRY TOWNSHIP WEST 4,Governor,,SCOTT R WAGNER,REP,711,20,690
Butler,0032 CRANBERRY TOWNSHIP WEST 4,Governor,,PAUL GLOVER,GRN,7,0,7
Butler,0032 CRANBERRY TOWNSHIP WEST 4,Governor,,KEN V KRAWCHUK,LIB,21,1,20
Butler,0032 CRANBERRY TOWNSHIP WEST 4,U.S. House,17.0,CONOR LAMB,DEM,700,29,671
Butler,0032 CRANBERRY TOWNSHIP WEST 4,U.S. House,17.0,KEITH ROTHFUS,REP,766,22,743
Butler,0032 CRANBERRY TOWNSHIP WEST 4,State House,12.0,"DANIEL B SMITH, JR",DEM,712,28,684
Butler,0032 CRANBERRY TOWNSHIP WEST 4,State House,12.0,DARYL METCALFE,REP,741,20,720
Butler,0033 CRANBERRY TOWNSHIP WEST 5,Straight Party,,DEMOCRATIC,DEM,289,19,270
Butler,0033 CRANBERRY TOWNSHIP WEST 5,Straight Party,,REPUBLICAN,REP,343,14,329
Butler,0033 CRANBERRY TOWNSHIP WEST 5,Straight Party,,GREEN,GRN,2,0,2
Butler,0033 CRANBERRY TOWNSHIP WEST 5,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0033 CRANBERRY TOWNSHIP WEST 5,Straight Party,,LIBERTARIAN,LIB,3,0,3
Butler,0033 CRANBERRY TOWNSHIP WEST 5,U.S. Senate,,"BOB CASEY, JR",DEM,595,24,571
Butler,0033 CRANBERRY TOWNSHIP WEST 5,U.S. Senate,,LOU BARLETTA,REP,587,16,571
Butler,0033 CRANBERRY TOWNSHIP WEST 5,U.S. Senate,,NEAL GALE,GRN,11,1,10
Butler,0033 CRANBERRY TOWNSHIP WEST 5,U.S. Senate,,"DALE R KERNS, JR",LIB,19,0,19
Butler,0033 CRANBERRY TOWNSHIP WEST 5,Governor,,TOM WOLF,DEM,616,23,593
Butler,0033 CRANBERRY TOWNSHIP WEST 5,Governor,,SCOTT R WAGNER,REP,571,17,554
Butler,0033 CRANBERRY TOWNSHIP WEST 5,Governor,,PAUL GLOVER,GRN,12,1,11
Butler,0033 CRANBERRY TOWNSHIP WEST 5,Governor,,KEN V KRAWCHUK,LIB,15,1,14
Butler,0033 CRANBERRY TOWNSHIP WEST 5,U.S. House,17.0,CONOR LAMB,DEM,581,23,558
Butler,0033 CRANBERRY TOWNSHIP WEST 5,U.S. House,17.0,KEITH ROTHFUS,REP,635,19,616
Butler,0033 CRANBERRY TOWNSHIP WEST 5,State House,12.0,"DANIEL B SMITH, JR",DEM,584,26,558
Butler,0033 CRANBERRY TOWNSHIP WEST 5,State House,12.0,DARYL METCALFE,REP,625,15,610
Butler,0034 CRANBERRY TOWNSHIP WEST 6,Straight Party,,DEMOCRATIC,DEM,328,10,318
Butler,0034 CRANBERRY TOWNSHIP WEST 6,Straight Party,,REPUBLICAN,REP,406,11,394
Butler,0034 CRANBERRY TOWNSHIP WEST 6,Straight Party,,GREEN,GRN,1,0,1
Butler,0034 CRANBERRY TOWNSHIP WEST 6,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0034 CRANBERRY TOWNSHIP WEST 6,Straight Party,,LIBERTARIAN,LIB,1,0,1
Butler,0034 CRANBERRY TOWNSHIP WEST 6,U.S. Senate,,"BOB CASEY, JR",DEM,747,19,727
Butler,0034 CRANBERRY TOWNSHIP WEST 6,U.S. Senate,,LOU BARLETTA,REP,741,29,711
Butler,0034 CRANBERRY TOWNSHIP WEST 6,U.S. Senate,,NEAL GALE,GRN,6,0,6
Butler,0034 CRANBERRY TOWNSHIP WEST 6,U.S. Senate,,"DALE R KERNS, JR",LIB,27,0,26
Butler,0034 CRANBERRY TOWNSHIP WEST 6,Governor,,TOM WOLF,DEM,771,22,748
Butler,0034 CRANBERRY TOWNSHIP WEST 6,Governor,,SCOTT R WAGNER,REP,720,25,693
Butler,0034 CRANBERRY TOWNSHIP WEST 6,Governor,,PAUL GLOVER,GRN,7,0,7
Butler,0034 CRANBERRY TOWNSHIP WEST 6,Governor,,KEN V KRAWCHUK,LIB,27,1,26
Butler,0034 CRANBERRY TOWNSHIP WEST 6,U.S. House,17.0,CONOR LAMB,DEM,724,21,701
Butler,0034 CRANBERRY TOWNSHIP WEST 6,U.S. House,17.0,KEITH ROTHFUS,REP,802,27,774
Butler,0034 CRANBERRY TOWNSHIP WEST 6,State House,12.0,"DANIEL B SMITH, JR",DEM,756,26,728
Butler,0034 CRANBERRY TOWNSHIP WEST 6,State House,12.0,DARYL METCALFE,REP,754,22,731
Butler,0035 DONEGAL TOWNSHIP,Straight Party,,DEMOCRATIC,DEM,89,7,82
Butler,0035 DONEGAL TOWNSHIP,Straight Party,,REPUBLICAN,REP,267,10,256
Butler,0035 DONEGAL TOWNSHIP,Straight Party,,GREEN,GRN,1,0,1
Butler,0035 DONEGAL TOWNSHIP,Straight Party,,INDEPENDENT,IND,7,0,7
Butler,0035 DONEGAL TOWNSHIP,Straight Party,,LIBERTARIAN,LIB,1,0,1
Butler,0035 DONEGAL TOWNSHIP,U.S. Senate,,"BOB CASEY, JR",DEM,221,13,207
Butler,0035 DONEGAL TOWNSHIP,U.S. Senate,,LOU BARLETTA,REP,478,15,462
Butler,0035 DONEGAL TOWNSHIP,U.S. Senate,,NEAL GALE,GRN,5,0,5
Butler,0035 DONEGAL TOWNSHIP,U.S. Senate,,"DALE R KERNS, JR",LIB,10,0,10
Butler,0035 DONEGAL TOWNSHIP,Governor,,TOM WOLF,DEM,238,13,224
Butler,0035 DONEGAL TOWNSHIP,Governor,,SCOTT R WAGNER,REP,463,13,449
Butler,0035 DONEGAL TOWNSHIP,Governor,,PAUL GLOVER,GRN,6,0,6
Butler,0035 DONEGAL TOWNSHIP,Governor,,KEN V KRAWCHUK,LIB,8,1,7
Butler,0035 DONEGAL TOWNSHIP,U.S. House,15.0,SUSAN BOSER,DEM,203,10,192
Butler,0035 DONEGAL TOWNSHIP,U.S. House,15.0,GLENN GT THOMPSON,REP,508,18,489
Butler,0035 DONEGAL TOWNSHIP,State House,11.0,BRIAN ELLIS,REP,547,17,529
Butler,0035 DONEGAL TOWNSHIP,State House,11.0,SAMUEL DOCTOR,IND,107,2,104
Butler,0036 FAIRVIEW TOWNSHIP,Straight Party,,DEMOCRATIC,DEM,73,2,71
Butler,0036 FAIRVIEW TOWNSHIP,Straight Party,,REPUBLICAN,REP,344,13,331
Butler,0036 FAIRVIEW TOWNSHIP,Straight Party,,GREEN,GRN,0,0,0
Butler,0036 FAIRVIEW TOWNSHIP,Straight Party,,INDEPENDENT,IND,4,0,4
Butler,0036 FAIRVIEW TOWNSHIP,Straight Party,,LIBERTARIAN,LIB,1,0,1
Butler,0036 FAIRVIEW TOWNSHIP,U.S. Senate,,"BOB CASEY, JR",DEM,236,5,231
Butler,0036 FAIRVIEW TOWNSHIP,U.S. Senate,,LOU BARLETTA,REP,535,16,519
Butler,0036 FAIRVIEW TOWNSHIP,U.S. Senate,,NEAL GALE,GRN,4,1,3
Butler,0036 FAIRVIEW TOWNSHIP,U.S. Senate,,"DALE R KERNS, JR",LIB,11,1,10
Butler,0036 FAIRVIEW TOWNSHIP,Governor,,TOM WOLF,DEM,248,6,242
Butler,0036 FAIRVIEW TOWNSHIP,Governor,,SCOTT R WAGNER,REP,524,15,509
Butler,0036 FAIRVIEW TOWNSHIP,Governor,,PAUL GLOVER,GRN,4,1,3
Butler,0036 FAIRVIEW TOWNSHIP,Governor,,KEN V KRAWCHUK,LIB,11,1,10
Butler,0036 FAIRVIEW TOWNSHIP,U.S. House,15.0,SUSAN BOSER,DEM,207,5,202
Butler,0036 FAIRVIEW TOWNSHIP,U.S. House,15.0,GLENN GT THOMPSON,REP,580,18,562
Butler,0036 FAIRVIEW TOWNSHIP,State House,11.0,BRIAN ELLIS,REP,630,18,612
Butler,0036 FAIRVIEW TOWNSHIP,State House,11.0,SAMUEL DOCTOR,IND,117,5,112
Butler,0037 FORWARD TOWNSHIP,Straight Party,,DEMOCRATIC,DEM,194,10,184
Butler,0037 FORWARD TOWNSHIP,Straight Party,,REPUBLICAN,REP,469,18,451
Butler,0037 FORWARD TOWNSHIP,Straight Party,,GREEN,GRN,0,0,0
Butler,0037 FORWARD TOWNSHIP,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0037 FORWARD TOWNSHIP,Straight Party,,LIBERTARIAN,LIB,5,0,5
Butler,0037 FORWARD TOWNSHIP,U.S. Senate,,"BOB CASEY, JR",DEM,425,18,407
Butler,0037 FORWARD TOWNSHIP,U.S. Senate,,LOU BARLETTA,REP,796,33,763
Butler,0037 FORWARD TOWNSHIP,U.S. Senate,,NEAL GALE,GRN,10,1,9
Butler,0037 FORWARD TOWNSHIP,U.S. Senate,,"DALE R KERNS, JR",LIB,23,0,23
Butler,0037 FORWARD TOWNSHIP,Governor,,TOM WOLF,DEM,452,15,437
Butler,0037 FORWARD TOWNSHIP,Governor,,SCOTT R WAGNER,REP,777,32,745
Butler,0037 FORWARD TOWNSHIP,Governor,,PAUL GLOVER,GRN,7,1,6
Butler,0037 FORWARD TOWNSHIP,Governor,,KEN V KRAWCHUK,LIB,17,1,16
Butler,0037 FORWARD TOWNSHIP,U.S. House,16.0,RON DINICOLA,DEM,394,19,375
Butler,0037 FORWARD TOWNSHIP,U.S. House,16.0,MIKE KELLY,REP,841,33,808
Butler,0037 FORWARD TOWNSHIP,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,20,0,20
Butler,0037 FORWARD TOWNSHIP,State House,12.0,"DANIEL B SMITH, JR",DEM,427,18,409
Butler,0037 FORWARD TOWNSHIP,State House,12.0,DARYL METCALFE,REP,820,31,789
Butler,0038 FRANKLIN TOWNSHIP,Straight Party,,DEMOCRATIC,DEM,167,7,160
Butler,0038 FRANKLIN TOWNSHIP,Straight Party,,REPUBLICAN,REP,494,15,476
Butler,0038 FRANKLIN TOWNSHIP,Straight Party,,GREEN,GRN,1,0,1
Butler,0038 FRANKLIN TOWNSHIP,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0038 FRANKLIN TOWNSHIP,Straight Party,,LIBERTARIAN,LIB,2,0,2
Butler,0038 FRANKLIN TOWNSHIP,U.S. Senate,,"BOB CASEY, JR",DEM,434,18,416
Butler,0038 FRANKLIN TOWNSHIP,U.S. Senate,,LOU BARLETTA,REP,812,18,790
Butler,0038 FRANKLIN TOWNSHIP,U.S. Senate,,NEAL GALE,GRN,7,0,7
Butler,0038 FRANKLIN TOWNSHIP,U.S. Senate,,"DALE R KERNS, JR",LIB,21,0,21
Butler,0038 FRANKLIN TOWNSHIP,Governor,,TOM WOLF,DEM,467,17,450
Butler,0038 FRANKLIN TOWNSHIP,Governor,,SCOTT R WAGNER,REP,782,19,759
Butler,0038 FRANKLIN TOWNSHIP,Governor,,PAUL GLOVER,GRN,8,0,8
Butler,0038 FRANKLIN TOWNSHIP,Governor,,KEN V KRAWCHUK,LIB,17,0,17
Butler,0038 FRANKLIN TOWNSHIP,U.S. House,16.0,RON DINICOLA,DEM,406,17,389
Butler,0038 FRANKLIN TOWNSHIP,U.S. House,16.0,MIKE KELLY,REP,848,19,825
Butler,0038 FRANKLIN TOWNSHIP,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,20,0,20
Butler,0038 FRANKLIN TOWNSHIP,State House,8.0,LISA BOEVING-LEARNED,DEM,371,16,355
Butler,0038 FRANKLIN TOWNSHIP,State House,8.0,TEDD NESBIT,REP,900,20,877
Butler,0039 JACKSON TOWNSHIP,Straight Party,,DEMOCRATIC,DEM,335,21,314
Butler,0039 JACKSON TOWNSHIP,Straight Party,,REPUBLICAN,REP,713,25,687
Butler,0039 JACKSON TOWNSHIP,Straight Party,,GREEN,GRN,2,0,2
Butler,0039 JACKSON TOWNSHIP,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0039 JACKSON TOWNSHIP,Straight Party,,LIBERTARIAN,LIB,2,0,2
Butler,0039 JACKSON TOWNSHIP,U.S. Senate,,"BOB CASEY, JR",DEM,699,33,666
Butler,0039 JACKSON TOWNSHIP,U.S. Senate,,LOU BARLETTA,REP,"1,120",43,"1,076"
Butler,0039 JACKSON TOWNSHIP,U.S. Senate,,NEAL GALE,GRN,13,0,13
Butler,0039 JACKSON TOWNSHIP,U.S. Senate,,"DALE R KERNS, JR",LIB,19,1,18
Butler,0039 JACKSON TOWNSHIP,Governor,,TOM WOLF,DEM,755,37,718
Butler,0039 JACKSON TOWNSHIP,Governor,,SCOTT R WAGNER,REP,"1,078",39,"1,038"
Butler,0039 JACKSON TOWNSHIP,Governor,,PAUL GLOVER,GRN,12,0,12
Butler,0039 JACKSON TOWNSHIP,Governor,,KEN V KRAWCHUK,LIB,16,0,16
Butler,0039 JACKSON TOWNSHIP,U.S. House,16.0,RON DINICOLA,DEM,643,32,611
Butler,0039 JACKSON TOWNSHIP,U.S. House,16.0,MIKE KELLY,REP,"1,200",44,"1,155"
Butler,0039 JACKSON TOWNSHIP,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,15,1,14
Butler,0039 JACKSON TOWNSHIP,State House,14.0,AMY FAZIO,DEM,657,33,624
Butler,0039 JACKSON TOWNSHIP,State House,14.0,JIM MARSHALL,REP,"1,197",40,"1,156"
Butler,0040 JEFFERSON TOWNSHIP 1,Straight Party,,DEMOCRATIC,DEM,130,16,113
Butler,0040 JEFFERSON TOWNSHIP 1,Straight Party,,REPUBLICAN,REP,483,21,462
Butler,0040 JEFFERSON TOWNSHIP 1,Straight Party,,GREEN,GRN,0,0,0
Butler,0040 JEFFERSON TOWNSHIP 1,Straight Party,,INDEPENDENT,IND,5,0,5
Butler,0040 JEFFERSON TOWNSHIP 1,Straight Party,,LIBERTARIAN,LIB,1,0,1
Butler,0040 JEFFERSON TOWNSHIP 1,U.S. Senate,,"BOB CASEY, JR",DEM,323,22,300
Butler,0040 JEFFERSON TOWNSHIP 1,U.S. Senate,,LOU BARLETTA,REP,776,30,746
Butler,0040 JEFFERSON TOWNSHIP 1,U.S. Senate,,NEAL GALE,GRN,7,1,6
Butler,0040 JEFFERSON TOWNSHIP 1,U.S. Senate,,"DALE R KERNS, JR",LIB,12,0,12
Butler,0040 JEFFERSON TOWNSHIP 1,Governor,,TOM WOLF,DEM,348,22,325
Butler,0040 JEFFERSON TOWNSHIP 1,Governor,,SCOTT R WAGNER,REP,748,31,717
Butler,0040 JEFFERSON TOWNSHIP 1,Governor,,PAUL GLOVER,GRN,5,0,5
Butler,0040 JEFFERSON TOWNSHIP 1,Governor,,KEN V KRAWCHUK,LIB,19,0,19
Butler,0040 JEFFERSON TOWNSHIP 1,U.S. House,15.0,SUSAN BOSER,DEM,288,19,268
Butler,0040 JEFFERSON TOWNSHIP 1,U.S. House,15.0,GLENN GT THOMPSON,REP,809,31,778
Butler,0040 JEFFERSON TOWNSHIP 1,U.S. House,16.0,RON DINICOLA,DEM,1,0,1
Butler,0040 JEFFERSON TOWNSHIP 1,U.S. House,16.0,MIKE KELLY,REP,11,1,10
Butler,0040 JEFFERSON TOWNSHIP 1,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,0,0,0
Butler,0040 JEFFERSON TOWNSHIP 1,State House,11.0,BRIAN ELLIS,REP,864,33,831
Butler,0040 JEFFERSON TOWNSHIP 1,State House,11.0,SAMUEL DOCTOR,IND,172,4,167
Butler,0041 JEFFERSON TOWNSHIP 2,Straight Party,,DEMOCRATIC,DEM,120,2,118
Butler,0041 JEFFERSON TOWNSHIP 2,Straight Party,,REPUBLICAN,REP,400,14,386
Butler,0041 JEFFERSON TOWNSHIP 2,Straight Party,,GREEN,GRN,0,0,0
Butler,0041 JEFFERSON TOWNSHIP 2,Straight Party,,INDEPENDENT,IND,7,0,7
Butler,0041 JEFFERSON TOWNSHIP 2,Straight Party,,LIBERTARIAN,LIB,2,0,2
Butler,0041 JEFFERSON TOWNSHIP 2,U.S. Senate,,"BOB CASEY, JR",DEM,332,6,326
Butler,0041 JEFFERSON TOWNSHIP 2,U.S. Senate,,LOU BARLETTA,REP,688,19,668
Butler,0041 JEFFERSON TOWNSHIP 2,U.S. Senate,,NEAL GALE,GRN,7,0,7
Butler,0041 JEFFERSON TOWNSHIP 2,U.S. Senate,,"DALE R KERNS, JR",LIB,17,1,16
Butler,0041 JEFFERSON TOWNSHIP 2,Governor,,TOM WOLF,DEM,361,6,355
Butler,0041 JEFFERSON TOWNSHIP 2,Governor,,SCOTT R WAGNER,REP,665,19,645
Butler,0041 JEFFERSON TOWNSHIP 2,Governor,,PAUL GLOVER,GRN,7,0,7
Butler,0041 JEFFERSON TOWNSHIP 2,Governor,,KEN V KRAWCHUK,LIB,15,1,14
Butler,0041 JEFFERSON TOWNSHIP 2,U.S. House,15.0,SUSAN BOSER,DEM,139,3,136
Butler,0041 JEFFERSON TOWNSHIP 2,U.S. House,15.0,GLENN GT THOMPSON,REP,389,12,377
Butler,0041 JEFFERSON TOWNSHIP 2,U.S. House,16.0,RON DINICOLA,DEM,150,4,146
Butler,0041 JEFFERSON TOWNSHIP 2,U.S. House,16.0,MIKE KELLY,REP,360,6,353
Butler,0041 JEFFERSON TOWNSHIP 2,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,10,1,9
Butler,0041 JEFFERSON TOWNSHIP 2,State House,11.0,BRIAN ELLIS,REP,801,19,782
Butler,0041 JEFFERSON TOWNSHIP 2,State House,11.0,SAMUEL DOCTOR,IND,184,5,178
Butler,0042 LANCASTER TOWNSHIP,Straight Party,,DEMOCRATIC,DEM,181,16,165
Butler,0042 LANCASTER TOWNSHIP,Straight Party,,REPUBLICAN,REP,534,36,498
Butler,0042 LANCASTER TOWNSHIP,Straight Party,,GREEN,GRN,1,0,1
Butler,0042 LANCASTER TOWNSHIP,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0042 LANCASTER TOWNSHIP,Straight Party,,LIBERTARIAN,LIB,2,0,2
Butler,0042 LANCASTER TOWNSHIP,U.S. Senate,,"BOB CASEY, JR",DEM,441,21,420
Butler,0042 LANCASTER TOWNSHIP,U.S. Senate,,LOU BARLETTA,REP,886,51,835
Butler,0042 LANCASTER TOWNSHIP,U.S. Senate,,NEAL GALE,GRN,4,0,4
Butler,0042 LANCASTER TOWNSHIP,U.S. Senate,,"DALE R KERNS, JR",LIB,14,1,13
Butler,0042 LANCASTER TOWNSHIP,Governor,,TOM WOLF,DEM,471,24,447
Butler,0042 LANCASTER TOWNSHIP,Governor,,SCOTT R WAGNER,REP,851,45,806
Butler,0042 LANCASTER TOWNSHIP,Governor,,PAUL GLOVER,GRN,6,0,6
Butler,0042 LANCASTER TOWNSHIP,Governor,,KEN V KRAWCHUK,LIB,15,2,13
Butler,0042 LANCASTER TOWNSHIP,U.S. House,16.0,RON DINICOLA,DEM,410,23,387
Butler,0042 LANCASTER TOWNSHIP,U.S. House,16.0,MIKE KELLY,REP,931,49,882
Butler,0042 LANCASTER TOWNSHIP,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,8,1,7
Butler,0042 LANCASTER TOWNSHIP,State House,14.0,AMY FAZIO,DEM,431,22,409
Butler,0042 LANCASTER TOWNSHIP,State House,14.0,JIM MARSHALL,REP,912,46,866
Butler,0043 MARION TOWNSHIP,Straight Party,,DEMOCRATIC,DEM,64,0,64
Butler,0043 MARION TOWNSHIP,Straight Party,,REPUBLICAN,REP,180,4,176
Butler,0043 MARION TOWNSHIP,Straight Party,,GREEN,GRN,0,0,0
Butler,0043 MARION TOWNSHIP,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0043 MARION TOWNSHIP,Straight Party,,LIBERTARIAN,LIB,0,0,0
Butler,0043 MARION TOWNSHIP,U.S. Senate,,"BOB CASEY, JR",DEM,147,3,144
Butler,0043 MARION TOWNSHIP,U.S. Senate,,LOU BARLETTA,REP,282,9,273
Butler,0043 MARION TOWNSHIP,U.S. Senate,,NEAL GALE,GRN,2,0,2
Butler,0043 MARION TOWNSHIP,U.S. Senate,,"DALE R KERNS, JR",LIB,0,0,0
Butler,0043 MARION TOWNSHIP,Governor,,TOM WOLF,DEM,151,5,146
Butler,0043 MARION TOWNSHIP,Governor,,SCOTT R WAGNER,REP,278,7,271
Butler,0043 MARION TOWNSHIP,Governor,,PAUL GLOVER,GRN,2,0,2
Butler,0043 MARION TOWNSHIP,Governor,,KEN V KRAWCHUK,LIB,3,0,3
Butler,0043 MARION TOWNSHIP,U.S. House,16.0,RON DINICOLA,DEM,153,4,149
Butler,0043 MARION TOWNSHIP,U.S. House,16.0,MIKE KELLY,REP,278,8,270
Butler,0043 MARION TOWNSHIP,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,3,0,3
Butler,0043 MARION TOWNSHIP,State House,8.0,LISA BOEVING-LEARNED,DEM,125,2,123
Butler,0043 MARION TOWNSHIP,State House,8.0,TEDD NESBIT,REP,308,10,298
Butler,0044 MERCER TOWNSHIP,Straight Party,,DEMOCRATIC,DEM,46,2,44
Butler,0044 MERCER TOWNSHIP,Straight Party,,REPUBLICAN,REP,210,5,205
Butler,0044 MERCER TOWNSHIP,Straight Party,,GREEN,GRN,2,0,2
Butler,0044 MERCER TOWNSHIP,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0044 MERCER TOWNSHIP,Straight Party,,LIBERTARIAN,LIB,2,0,2
Butler,0044 MERCER TOWNSHIP,U.S. Senate,,"BOB CASEY, JR",DEM,118,5,113
Butler,0044 MERCER TOWNSHIP,U.S. Senate,,LOU BARLETTA,REP,297,6,291
Butler,0044 MERCER TOWNSHIP,U.S. Senate,,NEAL GALE,GRN,5,0,5
Butler,0044 MERCER TOWNSHIP,U.S. Senate,,"DALE R KERNS, JR",LIB,14,1,13
Butler,0044 MERCER TOWNSHIP,Governor,,TOM WOLF,DEM,123,6,117
Butler,0044 MERCER TOWNSHIP,Governor,,SCOTT R WAGNER,REP,294,5,289
Butler,0044 MERCER TOWNSHIP,Governor,,PAUL GLOVER,GRN,7,0,7
Butler,0044 MERCER TOWNSHIP,Governor,,KEN V KRAWCHUK,LIB,12,1,11
Butler,0044 MERCER TOWNSHIP,U.S. House,16.0,RON DINICOLA,DEM,112,6,106
Butler,0044 MERCER TOWNSHIP,U.S. House,16.0,MIKE KELLY,REP,313,6,307
Butler,0044 MERCER TOWNSHIP,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,10,0,10
Butler,0044 MERCER TOWNSHIP,State House,8.0,LISA BOEVING-LEARNED,DEM,104,5,99
Butler,0044 MERCER TOWNSHIP,State House,8.0,TEDD NESBIT,REP,330,7,323
Butler,0045 MIDDLESEX TOWNSHIP NORTH,Straight Party,,DEMOCRATIC,DEM,198,10,188
Butler,0045 MIDDLESEX TOWNSHIP NORTH,Straight Party,,REPUBLICAN,REP,485,26,459
Butler,0045 MIDDLESEX TOWNSHIP NORTH,Straight Party,,GREEN,GRN,0,0,0
Butler,0045 MIDDLESEX TOWNSHIP NORTH,Straight Party,,INDEPENDENT,IND,0,0,0
Butler,0045 MIDDLESEX TOWNSHIP NORTH,Straight Party,,LIBERTARIAN,LIB,1,0,1
Butler,0045 MIDDLESEX TOWNSHIP NORTH,U.S. Senate,,"BOB CASEY, JR",DEM,455,22,433
Butler,0045 MIDDLESEX TOWNSHIP NORTH,U.S. Senate,,LOU BARLETTA,REP,842,42,800
Butler,0045 MIDDLESEX TOWNSHIP NORTH,U.S. Senate,,NEAL GALE,GRN,11,0,11
Butler,0045 MIDDLESEX TOWNSHIP NORTH,U.S. Senate,,"DALE R KERNS, JR",LIB,19,0,19
Butler,0045 MIDDLESEX TOWNSHIP NORTH,Governor,,TOM WOLF,DEM,495,26,469
Butler,0045 MIDDLESEX TOWNSHIP NORTH,Governor,,SCOTT R WAGNER,REP,812,36,776
Butler,0045 MIDDLESEX TOWNSHIP NORTH,Governor,,PAUL GLOVER,GRN,9,1,8
Butler,0045 MIDDLESEX TOWNSHIP NORTH,Governor,,KEN V KRAWCHUK,LIB,15,0,15
Butler,0045 MIDDLESEX TOWNSHIP NORTH,U.S. House,16.0,RON DINICOLA,DEM,410,22,388
Butler,0045 MIDDLESEX TOWNSHIP NORTH,U.S. House,16.0,MIKE KELLY,REP,898,41,857
Butler,0045 MIDDLESEX TOWNSHIP NORTH,U.S. House,16.0,EBERT G BILL BEEMAN,LIB,15,0,15
Butler,0045 MIDDLESEX TOWNSHIP NORTH,State House,12.0,"DANIEL B SMITH, JR",DEM,464,24,440
Butler,0045 MIDDLESEX TOWNSHIP NORTH,State House,12.0,DARYL METCALFE,REP,851,38,813
Butler,0046 MIDDLESEX TOWNSHIP SOUTH,Straight Party,,DEMOCRATIC,DEM,262,10,252
Butler,0046 MIDDLESEX TOWNSHIP SOUTH,Straight Party,,REPUBLICAN,REP,526,17,509
Butler,0046 MIDDLESEX TOWNSHIP SOUTH,Straight Party,,GREEN,GRN,1,0,1
